OA21CD,MortgageDebt
E00175940,21637.89
E00175941,12572.32
E00175942,57824.36
E00175943,18600.45
E00175944,16948.94
E00175946,38562.91
E00175947,53868.01
E00175948,28127.26
E00175949,18551.95
E00175950,33193.92
E00175951,36050.21
E00175952,52133.73
E00175953,22112.41
E00175954,17442.5
E00175955,17186.2
E00175956,16329.76
E00175959,24438.94
E00175960,17547.44
E00175961,11629.1
E00175963,17715.03
E00175964,48901.33
E00175965,23995.21
E00175966,21429.09
E00175967,13889.48
E00175968,13076.09
E00175969,10792.32
E00175970,7036.75
E00175971,12480.63
E00175972,9838.1
E00175973,33658.73
E00175974,28635.08
E00175975,14182.92
E00175976,12515.93
E00175977,16784.49
E00175978,41920.13
E00175979,24042.43
E00175980,22680.11
E00175981,13629.17
E00175982,18716.1
E00175983,46113.27
E00175984,80635.69
E00175985,43377.74
E00175986,73756.43
E00175987,34924.17
E00175988,44840.78
E00175989,102323.69
E00175990,6300.32
E00175991,31055.53
E00175992,27856.21
E00175993,45710.17
E00175994,52518.76
E00175995,59613.19
E00175996,44509.33
E00175998,53398.11
E00175999,75075.35
E00176001,29986.09
E00176003,39124.3
E00176004,41409.61
E00176006,69679.71
E00176007,39213.37
E00176008,63646.85
E00176009,41614.42
E00176010,44613.29
E00176011,32374.6
E00176012,25406.94
E00176013,43059.81
E00176014,16936.24
E00176015,30879.16
E00176016,23454.24
E00176017,46318.35
E00176019,11674.42
E00176020,16275.36
E00176021,11425.74
E00176022,11989.15
E00176023,15769.42
E00176024,40274.3
E00176025,39165.35
E00176026,18300.12
E00176027,5395.87
E00176028,7066.85
E00176029,19999.89
E00176030,19596.18
E00176032,45825.83
E00176033,22320.6
E00176034,52342.35
E00176035,41472.45
E00176036,19954.33
E00176037,33989
E00176039,28875.56
E00176040,9616.01
E00176042,31961.37
E00176043,26012.56
E00176044,31393.76
E00176045,31551.61
E00176047,18733.62
E00176050,37535.02
E00176052,33267.53
E00176053,58944.61
E00176054,43481.16
E00176057,65791.53
E00176059,55907.55
E00176060,20294.61
E00176062,13270.97
E00176063,32628.49
E00176064,17396.67
E00176065,25747.86
E00176066,27267.09
E00176068,7971.95
E00176069,7846.29
E00176071,8678.66
E00176072,7239.99
E00176073,28901.1
E00176075,16178.66
E00176076,38891.66
E00176077,68738.75
E00176078,26147.06
E00176080,27633.67
E00176081,4912.09
E00176083,24225.13
E00176084,24581.39
E00176085,37482.65
E00176086,39002.48
E00176087,45292.49
E00176088,57364.04
E00176089,39109.03
E00176090,21884.76
E00176092,29910.59
E00176093,11125.98
E00176094,29423.64
E00176095,23892.74
E00176096,23699.08
E00176097,30575.18
E00176098,24416.22
E00176099,32992.16
E00176100,24194.09
E00176101,52245
E00176102,10085.92
E00176103,16068.25
E00176104,14705.71
E00176107,12818.33
E00176108,12597.82
E00176109,9436
E00176111,7636.36
E00176112,5037.47
E00176113,10864.24
E00176114,14771.75
E00176116,17661.87
E00176117,15400.33
E00176118,25073.95
E00176119,15828.62
E00176120,21483.32
E00176121,10134.46
E00176122,18626.44
E00176123,16485.91
E00176125,2209.35
E00176126,9556.76
E00176127,11720.12
E00176128,9120.25
E00176129,17031.18
E00176131,5396.27
E00176132,7248.02
E00176133,14702.13
E00176134,28403.9
E00176135,31368.49
E00176136,15499.33
E00176137,13974.07
E00176139,8252.6
E00176140,21100.46
E00176141,8919.45
E00176142,8530.58
E00176143,9668.44
E00176144,3652.02
E00176145,11468.43
E00176146,16186.24
E00176147,4610.17
E00176148,16915.96
E00176149,14470.33
E00176150,15323.93
E00176151,7408.53
E00176155,36483.89
E00176156,18453.5
E00176157,6436.33
E00176158,16488.95
E00176159,8207.65
E00176160,14621.01
E00176161,11338.13
E00176162,20996.54
E00176163,36730.66
E00176164,25111.34
E00176166,17965.09
E00176167,28260.72
E00176168,9825.31
E00176169,13805.84
E00176170,16431.74
E00176171,20634.53
E00176172,21831.26
E00176173,15650.03
E00176174,17303.43
E00176175,30013.53
E00176176,24288.01
E00176177,27560.19
E00176178,42834.22
E00176179,41158.49
E00176180,27587.77
E00176181,25319.95
E00176182,27362.96
E00176183,27403.06
E00176184,3576.6
E00176185,25466.1
E00176186,25729.59
E00176187,27315.12
E00176188,12706.46
E00176189,17178.63
E00176190,39884.93
E00176192,10385.16
E00176193,11884.65
E00176194,10041.93
E00176195,9425.18
E00176196,11570.38
E00176197,30427.15
E00176198,26437.68
E00176199,14973.42
E00176200,11908.35
E00176201,44435.14
E00176202,37180.42
E00176203,47766.72
E00176204,38905.72
E00176205,59059.82
E00176206,11155.8
E00176207,6178.81
E00176208,9603.01
E00176209,14753.03
E00176210,16080.67
E00176211,18341.24
E00176212,49608.85
E00176213,42396.77
E00176214,34378.39
E00176215,39613.6
E00176220,28287.59
E00176221,84492.75
E00176222,76095.69
E00176223,69190.01
E00176224,65979.69
E00176225,59501.63
E00176228,42442.82
E00176229,30901.8
E00176234,70048.72
E00176235,83491.24
E00176236,23217.9
E00176237,75871.23
E00176238,59851.91
E00176239,50857.38
E00176240,28270.93
E00176241,68101.44
E00176242,68450.98
E00176246,47821.36
E00176248,81210.87
E00176249,85055.41
E00176250,63272.56
E00176251,69044.67
E00176252,31611.42
E00176253,16882.06
E00176254,1547.17
E00176256,25881.11
E00176258,57437.09
E00176259,48276.37
E00176260,77817.27
E00176261,84862.64
E00176262,72871.88
E00176263,55738.48
E00176265,69593.22
E00176266,52687.01
E00176268,67572.96
E00176269,44504.78
E00176270,53454.65
E00176271,79089.29
E00176272,54139.37
E00176273,50938.86
E00176274,48082.6
E00176275,78070.4
E00176276,153327.76
E00176277,37436.83
E00176278,73036.96
E00176279,103449.37
E00176280,45850.15
E00176281,175566.54
E00176283,101652.31
E00176284,73808.8
E00176287,36335.24
E00176290,40093.81
E00176292,30336.92
E00176293,37065.79
E00176294,44385.32
E00176295,55106.66
E00176296,29045.93
E00176297,75096.4
E00176298,57916.48
E00176299,43823.38
E00176300,49128.94
E00176301,30313.41
E00176302,59847.97
E00176303,112722
E00176304,62304.31
E00176305,65857.89
E00176306,33511.77
E00176309,71029.52
E00176310,92392.08
E00176311,118481.98
E00176312,51076.64
E00176313,61680.67
E00176314,36876.11
E00176315,48918.62
E00176316,66719.07
E00176317,78873.61
E00176318,88092.7
E00176319,50174.21
E00176320,60627.36
E00176321,48668.23
E00176322,107730.59
E00176323,59738.56
E00176324,48758.47
E00176326,29718.06
E00176328,59884.98
E00176329,105078.79
E00176330,119102.64
E00176331,77959.13
E00176332,69958.06
E00176333,59891.74
E00176335,24321.09
E00176337,27104.64
E00176339,30982.5
E00176341,16845.29
E00176344,20027.65
E00176345,19692.53
E00176346,20531.36
E00176347,24748.71
E00176348,12450.76
E00176349,16908.08
E00176350,26122.22
E00176351,16055.6
E00176352,14735.44
E00176353,23488.21
E00176354,22709.58
E00176355,21437.59
E00176356,17860.68
E00176357,17373.49
E00176358,17730.67
E00176359,27379.89
E00176360,19568.56
E00176361,70796.79
E00176362,31689.37
E00176363,16491.49
E00176365,91992.96
E00176366,58597.74
E00176367,115286.82
E00176368,119727.12
E00176369,105254.92
E00176370,53073.07
E00176371,45493.33
E00176372,51878.87
E00176373,57657.49
E00176374,60351.76
E00176375,49059.45
E00176376,81250
E00176377,36344.39
E00176378,73333.77
E00176379,92794.47
E00176380,37746.12
E00176381,28815.07
E00176382,34289.24
E00176383,72573.27
E00176384,36301
E00176385,61140.72
E00176386,42497.88
E00176387,50770.68
E00176388,75644.93
E00176390,23674.66
E00176391,65916.92
E00176392,22756.25
E00176394,41375.25
E00176395,65385.72
E00176396,96735.29
E00176397,51512.65
E00176398,76112.9
E00176399,58597.74
E00176400,85920.17
E00176401,51537.92
E00176402,30642.86
E00176403,53497.41
E00176404,54326.77
E00176405,53644.44
E00176406,59936.38
E00176407,77325.93
E00176409,64397.35
E00176410,57755.21
E00176411,55643.13
E00176412,71382.74
E00176413,62890.72
E00176414,51043.88
E00176415,74250
E00176416,73381.58
E00176418,55343.88
E00176419,34289.06
E00176420,35025.68
E00176421,37520.19
E00176423,85471.26
E00176424,40005.18
E00176425,43064.12
E00176426,42945.37
E00176427,72494.21
E00176428,49641.76
E00176429,59536.92
E00176430,60872
E00176431,35758.6
E00176432,54812.65
E00176433,64635.87
E00176434,30582.8
E00176435,36651.67
E00176436,44227.31
E00176437,34458.76
E00176438,42297.35
E00176439,48809.44
E00176440,66920.73
E00176442,37928.18
E00176443,45277.72
E00176445,26379.24
E00176446,29308.18
E00176447,38441.24
E00176448,39563.37
E00176449,47736.9
E00176450,47396.25
E00176451,48385.01
E00176452,49191.43
E00176453,49604.8
E00176454,25767.22
E00176455,67815.21
E00176456,68146.49
E00176457,56051.51
E00176458,53678.87
E00176459,77379.71
E00176460,68254.83
E00176461,90300.5
E00176462,68875.33
E00176463,69894.68
E00176464,54073.23
E00176465,52389.43
E00176471,81155.9
E00176472,82591.59
E00176473,91587.31
E00176474,54096.28
E00176475,76317.9
E00176476,109338.98
E00176477,29395.51
E00176478,89297.2
E00176479,105715.14
E00176480,86809.88
E00176481,72872.27
E00176482,55396.33
E00176483,165160.51
E00176485,47501.85
E00176486,54757.05
E00176487,55794.55
E00176488,47653.88
E00176489,0
E00176491,138646.96
E00176494,141434.89
E00176495,100845.94
E00176496,67766.91
E00176497,107851.79
E00176498,101197.32
E00176500,91227.2
E00176502,26188.88
E00176503,224008.22
E00176504,260276.21
E00176505,219940.19
E00176507,118466.38
E00176511,118047.23
E00176512,117463.7
E00176514,69573.73
E00176517,62273.02
E00176519,244008.95
E00176520,57469.78
E00176521,145062.06
E00176522,176917.97
E00176523,170686.06
E00176524,113300.76
E00176525,70067.14
E00176526,65902.32
E00176527,90989.39
E00176528,61783.42
E00176529,49467.62
E00176530,49020.23
E00176531,61834.53
E00176532,46012.15
E00176533,37267.88
E00176534,29525.23
E00176535,73875.51
E00176536,57332.6
E00176537,57109.57
E00176539,118884.99
E00176540,132128.76
E00176541,47035.28
E00176542,57987.34
E00176543,56766.82
E00176544,222167.58
E00176545,57469.78
E00176546,44000.75
E00176547,72383.01
E00176548,41614.55
E00176549,61763.37
E00176550,24903.36
E00176551,114473.77
E00176552,41010.22
E00176553,306053.12
E00176555,26101.58
E00176556,110060.6
E00176557,42558.03
E00176558,64441.64
E00176559,52996.63
E00176562,34381.49
E00176563,43274.79
E00176564,52115.42
E00176565,54767.72
E00176566,229312.32
E00176567,64140.39
E00176569,136484.09
E00176570,60373.87
E00176571,31733.6
E00176572,80549.81
E00176573,34708.62
E00176574,90769.82
E00176575,39354.62
E00176576,41445.54
E00176577,66183.95
E00176578,61356.32
E00176579,75285.58
E00176581,33998.02
E00176582,42646.4
E00176583,127460.61
E00176584,69225.12
E00176585,33085.62
E00176586,32394.71
E00176587,51669.71
E00176588,23831.88
E00176589,25713.34
E00176590,66781.94
E00176591,330954.67
E00176593,42298.67
E00176594,115808.44
E00176595,246207.23
E00176596,7364.27
E00176597,19762.31
E00176598,28422.28
E00176599,18993.55
E00176600,40619.57
E00176601,32353.96
E00176602,14073.91
E00176603,60567.82
E00176604,47589
E00176605,56568.06
E00176606,54229.33
E00176607,18164.27
E00176608,2956.83
E00176610,4711.35
E00176611,21951.64
E00176612,17963.52
E00176613,18050.58
E00176618,16180.91
E00176620,21541.97
E00176622,59814.09
E00176624,33486.49
E00176627,29603.34
E00176628,17859.31
E00176629,35835.59
E00176630,44041.32
E00176631,8985.57
E00176632,14236.32
E00176633,13387.9
E00176635,28760.72
E00176640,9310.37
E00176641,9867.63
E00176642,21306.87
E00176643,22072.26
E00176644,20733.22
E00176646,6208.86
E00176647,18317.85
E00176648,9358.81
E00176649,12975.03
E00176652,17179.92
E00176653,28206.76
E00176654,63994.68
E00176656,70367.55
E00176657,22756.64
E00176658,23840.75
E00176660,19016.34
E00176661,5033.17
E00176662,23695.95
E00176663,10710.12
E00176664,23480.83
E00176666,29997.3
E00176667,39200.24
E00176668,27851.96
E00176669,29392.92
E00176670,12516.37
E00176671,34739.18
E00176672,31159.67
E00176673,43167.3
E00176675,31172.06
E00176676,17087.97
E00176677,42502.78
E00176678,42906.07
E00176679,75057.21
E00176681,102064.22
E00176682,0
E00176684,22833
E00176685,10938.68
E00176686,11224.25
E00176691,543.36
E00176693,24390.36
E00176696,10254.25
E00176697,9720.4
E00176698,1380.46
E00176699,18178.25
E00176702,16058.3
E00176703,13510.39
E00176704,48338.73
E00176705,33208.32
E00176706,42740.91
E00176707,9174.4
E00176708,5377.36
E00176709,4356.63
E00176711,14281.92
E00176712,5180.47
E00176713,13644.14
E00176714,26697.27
E00176715,36444.47
E00176716,61336.93
E00176717,1643.52
E00176718,8663.32
E00176719,54144.43
E00176720,51319.3
E00176721,52460.92
E00176722,29293.19
E00176723,61456.27
E00176724,15616.07
E00176725,24863.52
E00176726,27395.05
E00176727,10218.32
E00176728,19000.23
E00176729,24163.78
E00176730,30725.58
E00176731,2740.4
E00176732,10397.34
E00176733,2291.16
E00176734,21254.09
E00176736,25610.23
E00176737,21433.75
E00176738,4137.61
E00176739,29437.21
E00176740,19885.12
E00176741,22136.1
E00176742,22840.98
E00176743,10616.23
E00176744,10069.04
E00176745,16140.08
E00176748,50087.47
E00176749,68664.32
E00176750,21968.21
E00176751,17155.15
E00176752,9491.39
E00176753,13516.64
E00176754,23049.48
E00176755,31266.68
E00176756,40544.13
E00176757,11124.72
E00176758,9970.3
E00176759,16233.76
E00176760,21408.16
E00176761,18093.26
E00176762,14123.21
E00176765,23461.48
E00176766,29310.24
E00176768,10043.68
E00176769,29902.36
E00176770,40244.78
E00176771,46382.59
E00176772,49070.63
E00176773,18988.6
E00176775,35275.14
E00176776,10340.06
E00176777,16447.56
E00176778,15388.53
E00176779,19553
E00176780,10158.66
E00176781,34311.12
E00176782,15624.6
E00176783,12208.01
E00176784,9440.2
E00176785,6683.23
E00176786,17947.92
E00176787,23418.67
E00176788,20852.37
E00176789,16074.84
E00176790,20395.36
E00176791,5446.85
E00176792,15877.78
E00176793,17585.05
E00176794,7515.56
E00176795,6197.32
E00176796,12551.34
E00176797,22624.55
E00176798,9883.64
E00176799,14136.36
E00176800,12265.53
E00176801,19015.78
E00176802,13756.15
E00176803,13405.79
E00176804,10892.77
E00176805,15600.73
E00176806,11670.21
E00176807,30111.8
E00176808,8747.59
E00176809,18191.5
E00176810,13068.34
E00176811,4471.3
E00176812,20986.47
E00176813,17955.77
E00176814,7290.59
E00176815,12103.08
E00176816,28813.87
E00176817,19211.22
E00176818,19747.96
E00176819,53892.08
E00176820,12872.36
E00176821,11241.9
E00176822,17491.4
E00176823,34835.86
E00176824,16328.83
E00176825,21206.62
E00176826,6254.03
E00176827,18360.25
E00176828,24480.33
E00176829,29006.62
E00176830,20676.23
E00176831,8903.28
E00176832,11635.64
E00176833,12450.63
E00176834,10367.65
E00176835,11567.42
E00176836,10351
E00176837,19985.82
E00176838,32541.4
E00176839,13863.3
E00176840,30321.7
E00176841,20627.85
E00176842,11448.11
E00176843,11531.15
E00176844,17191.5
E00176845,19722.45
E00176846,20267.01
E00176847,8810.7
E00176848,24545.79
E00176849,6452.57
E00176850,10223.04
E00176851,17260.51
E00176852,14178.97
E00176853,5799.53
E00176854,17025.98
E00176855,9819.15
E00176856,23122.57
E00176857,27019.8
E00176858,12126
E00176859,35466.58
E00176860,15907.82
E00176861,17156.39
E00176862,24908.98
E00176863,19591.61
E00176864,16819.32
E00176865,35688.11
E00176866,1051.22
E00176867,8065.53
E00176868,16300.09
E00176869,7861.03
E00176870,13209.9
E00176871,14887.72
E00176872,10962.31
E00176873,7022.87
E00176874,8959.24
E00176875,10875.87
E00176876,6154.45
E00176877,15897.81
E00176878,19748.18
E00176879,9916.77
E00176880,4754.52
E00176881,18422.27
E00176882,25817.85
E00176883,29340.16
E00176884,26945.04
E00176885,25920.35
E00176886,10711.49
E00176887,24755.76
E00176888,10515.3
E00176889,27642.45
E00176890,58598.11
E00176891,42534.58
E00176892,11481.21
E00176893,54107.91
E00176894,16367.76
E00176895,31262.35
E00176896,12431.55
E00176897,14314.14
E00176898,1860.17
E00176899,11328.53
E00176900,26647.76
E00176901,8168.92
E00176902,11722.74
E00176903,34520.6
E00176904,16200.75
E00176905,7750.08
E00176906,10314.56
E00176907,5928.3
E00176908,19636.63
E00176909,11509.5
E00176910,15392.71
E00176911,11801.08
E00176912,79108.18
E00176913,72254.96
E00176914,124583.01
E00176915,62538.41
E00176916,104219.84
E00176917,19090.43
E00176918,30302.27
E00176919,66450.68
E00176920,11330.91
E00176921,10276.87
E00176922,17195.41
E00176923,47342.93
E00176924,316.91
E00176925,46927.67
E00176926,30278.25
E00176927,8649.97
E00176928,15398.71
E00176929,36762.52
E00176930,70704.89
E00176931,52732.24
E00176932,52935.68
E00176933,44868.56
E00176934,49263.84
E00176935,34986.71
E00176936,50497.51
E00176937,20557.03
E00176938,36947.12
E00176939,18420.33
E00176940,42275.23
E00176941,17069.41
E00176942,84267.35
E00176943,909.45
E00176944,24092.58
E00176945,10278.36
