OA21CD,GreenspaceTotal,GreenspacePublic
E00153550,21.0097,20.6527
E00153551,0.2109,0
E00153552,16.0127,15.7257
E00153553,0.6641,0
E00153554,2.5204,0
E00153556,18.2044,0
E00153557,0.1721,0.1055
E00153558,12.2313,0.0555
E00153559,0.3106,0
E00153560,0.1264,0
E00153561,0,0
E00153562,2.465,0
E00153563,6.9886,0
E00153564,0.0724,0
E00153565,0,0
E00153566,0.8597,0
E00153567,12.5881,0
E00153568,0.0679,0
E00153569,4.5124,0
E00153570,1.2338,0
E00153571,0,0
E00153572,0,0
E00153573,0,0
E00153574,2.1989,0
E00153575,0,0
E00153576,0,0
E00153577,0,0
E00153578,15.8451,0
E00153579,0.0116,0
E00153580,1.1512,0
E00153581,2.2992,0
E00153582,0,0
E00153583,0,0
E00153584,0,0
E00153585,12.652,0
E00153586,3.8386,0
E00153587,29.5266,0
E00153588,1.3894,0
E00153589,0,0
E00153590,0.6246,0
E00153591,0,0
E00153592,0.3016,0
E00153594,0,0
E00153595,0,0
E00153596,0,0
E00153597,0.051,0
E00153598,0,0
E00153599,0,0
E00153600,3.0724,0
E00153601,0,0
E00153602,2.3731,0
E00153603,0,0
E00153604,0,0
E00153605,0,0
E00153606,0,0
E00153607,3.0115,0
E00153608,0,0
E00153609,0,0
E00153610,0,0
E00153611,0,0
E00153612,24.6092,0
E00153613,0.8592,0
E00153614,0,0
E00153615,0,0
E00153616,0.1312,0
E00153618,5.2647,0
E00153619,0.2026,0
E00153620,0.0035,0
E00153621,0.2551,0
E00153622,0.0542,0
E00153623,0.068,0
E00153624,0.1859,0
E00153625,0.0389,0
E00153626,15.1984,9.1598
E00153627,19.7644,19.7256
E00153628,0.1646,0
E00153629,7.8868,7.8166
E00153630,0.3195,0
E00153631,0.0013,0
E00153632,4.2014,4.1632
E00153633,0.0273,0
E00153634,0,0
E00153635,0,0
E00153636,0,0
E00153637,14.0033,0
E00153638,0,0
E00153639,0.2335,0
E00153640,0,0
E00153641,0,0
E00153642,0,0
E00153644,0,0
E00153645,0,0
E00153646,0,0
E00153648,1.3951,0
E00153649,1.3293,1.1864
E00153650,0.0351,0
E00153651,0.2544,0
E00153652,1.9975,0
E00153653,0.3555,0
E00153654,0.1846,0.0272
E00153655,0.2435,0
E00153656,0.0215,0
E00153657,0,0
E00153658,12.7816,0
E00153659,0,0
E00153660,0,0
E00153661,0,0
E00153662,34.8428,0
E00153663,0,0
E00153664,7.8274,0
E00153665,8.607,0
E00153666,23.7876,0
E00153667,74.7461,0
E00153668,24.3798,0
E00153669,0,0
E00153670,4.2567,0
E00153671,0,0
E00153672,0,0
E00153673,0,0
E00153674,3.4397,0
E00153675,0,0
E00153676,0,0
E00153677,37.1153,0
E00153678,0,0
E00153679,0,0
E00153680,7.5109,0
E00153681,9.6478,0
E00153682,19.3998,0
E00153683,0.8073,0
E00153684,0,0
E00153685,0,0
E00153686,0.6598,0
E00153687,4.0013,0
E00153688,0,0
E00153689,0.2067,0
E00153690,0.1316,0
E00153691,0,0
E00153692,0,0
E00153693,0,0
E00153694,1.421,0
E00153695,0,0
E00153696,0,0
E00153697,0,0
E00153698,0,0
E00153699,0,0
E00153700,0,0
E00153701,0,0
E00153702,0,0
E00153703,0,0
E00153704,0,0
E00153705,0,0
E00153706,0.4309,0
E00153707,0,0
E00153708,0.0942,0
E00153709,0.0688,0
E00153710,0.0962,0
E00153711,0.4323,0
E00153712,0.0764,0
E00153713,0.0761,0.0761
E00153714,0.1125,0
E00153715,0.3855,0
E00153716,0.2123,0.1687
E00153717,0.0583,0
E00153718,2.8251,2.0444
E00153719,0.0697,0
E00153720,4.7405,4.6633
E00153721,1.7935,0
E00153723,26.1843,0
E00153724,3.8192,0
E00153725,0,0
E00153726,1.6591,0
E00153727,0.7958,0
E00153728,0.0089,0
E00153729,1.0535,0
E00153730,32.994,0
E00153731,0,0
E00153732,0,0
E00153733,7.3235,0
E00153734,0.3284,0
E00153735,7.0858,0
E00153736,8.6199,0
E00153737,0,0
E00153738,0.4419,0
E00153739,0.4397,0
E00153740,4.131,0
E00153741,0.2158,0.0384
E00153742,2.2075,1.7563
E00153743,0.2308,0.1519
E00153744,0.4263,0.3699
E00153745,0.0638,0
E00153746,0,0
E00153747,0,0
E00153748,0,0
E00153749,2.2466,0
E00153750,7.9016,7.9016
E00153751,1.2153,1.2153
E00153752,1.1209,0.845
E00153753,0,0
E00153754,6.1328,0
E00153755,16.7121,0
E00153756,4.5702,0
E00153757,3.2414,0
E00153758,44.2974,0
E00153759,36.5372,0
E00153760,0,0
E00153761,0,0
E00153762,3.6617,0
E00153763,0,0
E00153764,0.0918,0
E00153765,0.0531,0
E00153766,0,0
E00153767,0,0
E00153768,0.7774,0
E00153769,0,0
E00153770,0,0
E00153771,0.2962,0
E00153772,6.4931,0
E00153773,0,0
E00153774,0,0
E00153775,5.693,0
E00153776,1.0851,0
E00153777,16.197,0
E00153778,0,0
E00153779,0,0
E00153780,30.7494,0
E00153781,0,0
E00153782,0,0
E00153783,2.9757,0
E00153784,0,0
E00153785,0,0
E00153786,0,0
E00153787,1.8917,0
E00153788,0.2856,0.2856
E00153789,0.6964,0
E00153790,0,0
E00153791,0,0
E00153792,0,0
E00153793,26.5379,26.5379
E00153794,0,0
E00153795,7.2607,0.7194
E00153796,15.77,10.5164
E00153797,16.7244,16.7244
E00153798,0.6736,0.6736
E00153799,2.4908,0
E00153800,5.0045,5.0045
E00153801,0,0
E00153802,23.228,12.1474
E00153803,3.2711,0
E00153804,18.9498,18.9498
E00153805,4.5082,4.4455
E00153806,0,0
E00153807,30.6738,0
E00153808,0,0
E00153809,7.1926,0
E00153810,4.0019,2.7536
E00153811,13.0203,11.6486
E00153812,6.9983,0
E00153813,0,0
E00153814,15.9399,0
E00153815,0,0
E00153816,0,0
E00153817,0.0429,0
E00153818,0,0
E00153819,0,0
E00153820,0,0
E00153821,26.0971,0
E00153822,0,0
E00153823,37.0499,0
E00153824,0,0
E00153825,0,0
E00153826,25.3869,0
E00153827,8.4865,0
E00153828,1.9167,0
E00153829,31.844,0
E00153830,0.5878,0
E00153831,0,0
E00153832,0,0
E00153833,0,0
E00153834,0,0
E00153835,35.2418,0
E00153836,0,0
E00153837,0,0
E00153838,0.2394,0
E00153839,0.014,0
E00153840,0.0001,0
E00153841,1.6386,0
E00153843,9.4068,0.5235
E00153844,16.1164,1.9557
E00153845,0.2837,0.0016
E00153846,14.4752,0
E00153847,3.2011,0
E00153848,1.9748,0
E00153850,21.3749,0
E00153851,10.8857,0
E00153852,1.7852,1.6931
E00153853,4.312,0
E00153854,4.1355,0
E00153855,7.701,0
E00153856,0.0622,0
E00153857,0.2214,0
E00153858,5.4529,0
E00153859,0.5353,0
E00153860,0.104,0
E00153861,0.1292,0
E00153862,0.0916,0
E00153863,0.6647,0
E00153864,13.7153,13.6054
E00153865,0.0827,0
E00153866,0.4001,0.3279
E00153867,0.2108,0
E00153868,0.411,0
E00153869,0.0914,0
E00153873,0.0352,0
E00153875,1.6171,0
E00153876,2.4094,0
E00153877,0,0
E00153878,0,0
E00153879,0,0
E00153880,0,0
E00153881,1.8289,0
E00153882,0,0
E00153883,0,0
E00153884,10.0965,10.0965
E00153885,0,0
E00153886,21.6539,21.6539
E00153887,1.9135,1.9135
E00153888,1.3389,1.3389
E00153890,0.8284,0.8284
E00153891,6.2641,6.2641
E00153892,1.3435,1.3435
E00153895,0,0
E00153896,1.6914,0
E00153897,0,0
E00153898,0.0139,0
E00153899,0,0
E00153900,12.5961,0
E00153901,0,0
E00153902,13.9201,0
E00153903,0,0
E00153904,0.6229,0
E00153905,0,0
E00153906,20.6699,0
E00153907,0,0
E00153908,0,0
E00153909,0,0
E00153910,16.7359,0
E00153911,0.663,0.0534
E00153912,0,0
E00153913,0.5609,0
E00153914,2.101,0
E00153915,0,0
E00153916,1.8172,0
E00153917,0.0002,0
E00153918,0.1126,0
E00153919,2.8923,0
E00153920,0.2289,0
E00153921,4.1369,0
E00153922,25.6195,0
E00153923,0.027,0
E00153924,0,0
E00153925,20.9234,0
E00153926,0,0
E00153927,0.5126,0
E00153928,7.552,0
E00153929,4.6197,0
E00153930,10.7078,0
E00153931,0,0
E00153932,1.3263,0
E00153934,5.6729,0
E00153935,0,0
E00153936,0,0
E00153937,1.9424,0
E00153938,0.0303,0
E00153939,0,0
E00153941,0,0
E00153942,0.1956,0
E00153944,14.0802,0
E00153946,0,0
E00153947,0,0
E00153948,0,0
E00153949,0,0
E00153950,22.5363,0
E00153951,0.1451,0
E00153952,0,0
E00153953,0,0
E00153954,0,0
E00153955,0.1609,0
E00153956,3.6994,0
E00153957,0,0
E00153959,54.2746,0
E00153960,0,0
E00153961,0,0
E00153962,22.124,0
E00153963,6.9589,0
E00153964,0.4119,0
E00153965,0,0
E00153967,0,0
E00153968,0.0919,0
E00153969,2.4023,0
E00153970,12.5965,0
E00153971,0,0
E00153972,0.3082,0
E00153973,0.1643,0
E00153974,0.6776,0
E00153975,0.0519,0
E00153976,0.9022,0
E00153977,9.6769,7.3935
E00153978,0.0244,0
E00153979,0,0
E00153980,0,0
E00153981,0,0
E00153982,3.6965,0
E00153983,16.4467,0
E00153984,29.1432,0
E00153985,0.3989,0
E00153986,14.9,0
E00153987,0.3347,0
E00153989,4.1209,0
E00153990,0,0
E00153991,0.154,0
E00153992,0.0473,0
E00153994,0.6235,0
E00153995,0.4283,0
E00153996,0.056,0
E00153997,0.144,0
E00153998,0.064,0
E00153999,0.0393,0
E00154000,0.1015,0
E00154001,0.6519,0
E00154002,0.1126,0
E00154005,0.1498,0
E00154006,5.8857,5.851
E00154007,0.128,0.0037
E00154008,0.0335,0
E00154009,3.849,0
E00154010,0.3148,0
E00154011,0.8127,0.766
E00154012,0.9137,0.62
E00154013,1.7555,1.268
E00154014,0.078,0
E00154015,0,0
E00154016,2.8402,0
E00154017,0,0
E00154020,0,0
E00154021,1.7207,0
E00154022,3.174,0
E00154023,0,0
E00154024,22.1572,14.5221
E00154025,36.6462,18.3223
E00154026,1.6941,0
E00154027,0.2555,0
E00154029,0.1412,0
E00154030,0.0408,0
E00154031,0,0
E00154032,75.3006,0
E00154033,0,0
E00154034,0.6661,0
E00154035,48.9597,0
E00154036,1.4634,0
E00154037,70.47,0
E00154038,0,0
E00154039,2.8391,0
E00154040,14.9467,0
E00154041,20.8565,0
E00154042,31.1056,0
E00154043,0.1566,0
E00154044,0.0013,0
E00154045,70.6714,0
E00154046,9.8837,0
E00154047,0.1121,0
E00154048,0.6779,0
E00154050,5.712,0
E00154051,0,0
E00154054,31.2977,0
E00154055,1.331,0
E00154056,0,0
E00154057,1.1395,0
E00154058,1.088,0
E00154059,0.3678,0
E00154060,5.7288,4.1344
E00154061,11.8238,11.8089
E00154062,8.1731,1.7336
E00154063,9.0501,0
E00154064,0,0
E00154065,0.1043,0.1007
E00154066,0,0
E00154067,2.0852,0
E00154068,3.7323,3.6459
E00154069,2.2614,2.1546
E00154070,0.0798,0
E00154071,0.1003,0
E00154072,0.2046,0
E00154073,0.8573,0
E00154074,0,0
E00154075,0.3743,0
E00154076,0.2056,0
E00154077,0.9889,0.0937
E00154078,18.2042,0
E00154079,0.116,0
E00154080,0.4345,0
E00154081,0.1498,0
E00154083,0.0465,0
E00154084,1.9897,0
E00154085,0.1768,0
E00154086,0,0
E00154087,4.7392,0
E00154088,0,0
E00154089,0,0
E00154090,10.6386,0
E00154091,1.4352,0
E00154092,0,0
E00154093,0.7179,0
E00154094,5.866,0
E00154095,0.0739,0
E00154096,0,0
E00154097,6.6965,0
E00154098,0,0
E00154099,2.4885,0
E00154100,0.5007,0
E00154101,0,0
E00154102,16.7145,0
E00154103,0,0
E00154104,0,0
E00154105,0,0
E00154106,0,0
E00154107,3.9329,2.6103
E00154108,0.0754,0
E00154109,0,0
E00154110,1.6818,0
E00154111,0.3455,0
E00154112,6.7913,0
E00154113,8.2566,0
E00154114,0.6168,0
E00154115,11.8612,0
E00154116,0,0
E00154117,0,0
E00154118,0.388,0
E00154119,13.2742,0
E00154120,1.4539,0
E00154121,0,0
E00154122,0,0
E00154123,0.6196,0
E00154124,0,0
E00154125,0.0647,0
E00154126,1.0317,0
E00154127,0.0692,0
E00154128,0.41,0
E00154129,14.1073,0
E00154130,0.1889,0
E00154131,0.3179,0
E00154132,3.4063,0
E00154133,0.0526,0.0426
E00154134,0.4575,0
E00154135,0,0
E00154136,10.503,9.7076
E00154137,0.8165,0.615
E00154138,1.4752,0
E00154139,0.1132,0
E00154140,0,0
E00154141,10.7301,8.6945
E00154142,0,0
E00154143,0,0
E00154144,0,0
E00154145,51.4319,14.1056
E00154146,2.5255,0
E00154147,1.1233,0
E00154148,0.0253,0
E00154149,1.3481,0
E00154150,0,0
E00154151,2.2429,0
E00154152,0,0
E00154153,1.7403,0
E00154154,16.1518,0
E00154155,28.2064,0
E00154156,0,0
E00154157,6.03,0
E00154158,8.1916,0
E00154159,0,0
E00154160,0.0514,0
E00154161,0,0
E00154162,0,0
E00154163,0,0
E00154164,0,0
E00154165,0,0
E00154166,12.0923,0
E00154167,0,0
E00154168,1.6263,0
E00154169,2.5808,0
E00154170,0,0
E00154171,0,0
E00154172,0.2213,0
E00154173,0.0843,0
E00154174,0.0181,0
E00154175,1.6088,0
E00154176,0.4656,0
E00154177,0.2535,0
E00154178,0.8511,0
E00154179,27.2784,27.2784
E00154180,12.488,0
E00154181,0.3349,0
E00154182,34.2893,0
E00154183,5.489,0
E00154184,3.7202,0
E00154185,1.9297,0
E00154186,19.6969,0
E00154187,0.0777,0
E00154188,1.7488,0
E00154189,1.1575,0
E00154190,0.0005,0
E00154191,0.7701,0
E00154192,2.465,0
E00154193,0,0
E00154194,0.5906,0
E00154195,4.2776,0
E00154196,0,0
E00154197,9.2327,0
E00154198,2.033,0
E00154199,0.3732,0
E00154200,0,0
E00154201,7.1531,0
E00154202,0,0
E00154203,8.4377,0
E00154204,1.0206,0
E00154205,0,0
E00154206,0,0
E00154207,0,0
E00154208,0.3236,0
E00154209,0,0
E00154210,0,0
E00154211,14.7475,0.6746
E00154212,2.7952,2.335
E00154213,0,0
E00154214,0.5872,0
E00154216,0.2402,0
E00154217,0,0
E00154218,0,0
E00154220,0,0
E00154221,0.4663,0
E00154222,0,0
E00154223,1.3761,0
E00154225,25.3068,0
E00154226,10.862,0
E00154227,2.3981,0
E00154228,0,0
E00154229,0.051,0
E00154230,0,0
E00154231,1.5067,0
E00154232,5.1189,0
E00154233,5.363,0
E00154234,0.153,0
E00154235,0,0
E00154236,16.4791,0
E00154237,0,0
E00154238,1.479,0
E00154239,0,0
E00154240,0,0
E00154241,12.6276,0
E00154242,5.7786,0
E00154243,11.6758,0
E00154244,27.7975,0
E00154245,1.1223,0
E00154246,0,0
E00154247,0.3771,0
E00154248,9.0807,0
E00154249,4.5001,0
E00154250,3.2955,0
E00154251,0,0
E00154252,0,0
E00154253,0,0
E00154254,2.0329,0
E00154255,0,0
E00154256,0,0
E00154257,7.6156,0
E00154258,0,0
E00154259,0,0
E00154260,0,0
E00154261,7.1562,6.2683
E00154262,19.1398,0
E00154263,0,0
E00154264,0,0
E00154265,2.6425,0
E00154266,8.076,0.528
E00154267,0.628,0
E00154268,0,0
E00154269,0,0
E00154270,0,0
E00154271,25.1046,23.9103
E00154272,0,0
E00154273,0,0
E00154274,16.7971,0.2171
E00154275,0,0
E00154276,0,0
E00154277,12.8112,0
E00154278,0,0
E00154279,0.7912,0
E00154280,0,0
E00154281,0,0
E00154282,0,0
E00154283,0,0
E00154284,0,0
E00154285,2.5426,0
E00154287,0,0
E00154288,0,0
E00154289,0,0
E00154290,0,0
E00154291,21.0236,0.7685
E00154292,0,0
E00154293,0.5998,0.5998
E00154294,0,0
E00154295,0,0
E00154296,0,0
E00154297,0.1904,0
E00154298,1.9033,0
E00154299,1.5469,0
E00154301,0,0
E00154302,0,0
E00154303,0,0
E00154304,3.0806,0
E00154305,0,0
E00154306,0,0
E00154307,5.122,0
E00154308,0,0
E00154309,0.3339,0
E00154310,2.0516,0
E00154311,0,0
E00154312,0,0
E00154313,7.96,0
E00154314,0,0
E00154315,2.5842,0
E00154316,12.8131,12.8131
E00154317,0,0
E00154318,0,0
E00154319,5.1708,0
E00154320,0,0
E00154321,0,0
E00154322,0,0
E00154323,3.688,0
E00154324,0,0
E00154325,0,0
E00154326,0,0
E00154327,28.569,23.3942
E00154328,0,0
E00154329,0,0
E00154330,0,0
E00154331,0,0
E00154332,0,0
E00154333,0,0
E00154334,12.1366,12.1366
E00154335,4.1425,0
E00154336,28.7495,0
E00154337,33.9653,0
E00154338,26.4762,14.815
E00154339,0,0
E00154340,0,0
E00154341,0.6843,0
E00154343,0.77,0.4533
E00154344,0.1846,0
E00154345,0.055,0
E00154346,16.4586,16.22
E00154347,11.1706,0
E00154348,0,0
E00154349,11.3421,4.3867
E00154350,6.4821,0
E00154351,0,0
E00154352,0,0
E00154353,3.0105,3.0105
E00154354,16.5688,16.5688
E00154355,6.8058,0
E00154356,45.0577,34.8615
E00154357,0.0024,0
E00154358,0,0
E00154359,51.6246,0
E00154360,0.6013,0
E00154361,0,0
E00154362,0,0
E00154363,0,0
E00154364,0,0
E00154365,14.5438,0
E00154366,0,0
E00154367,24.7132,8.1182
E00154368,33.636,14.4141
E00154369,42.6833,0
E00154370,0,0
E00154371,0,0
E00154372,0,0
E00154373,0,0
E00154374,0.1538,0
E00154375,0,0
E00154377,1.3358,0
E00154378,0,0
E00154379,0.7852,0
E00154380,0.3167,0
E00154381,0,0
E00154382,0.3214,0
E00154383,0,0
E00154384,0.0377,0
E00154385,20.2339,0
E00154386,0,0
E00154387,0,0
E00154388,0,0
E00154389,2.0407,2.0407
E00154390,0,0
E00154391,0,0
E00154392,0,0
E00154393,0,0
E00154394,0,0
E00154395,0,0
E00154396,0.038,0
E00154397,0,0
E00154398,1.0862,0
E00154399,0,0
E00154400,1.7762,0
E00154401,0,0
E00154402,0,0
E00154403,0,0
E00154404,8.5952,8.571
E00154405,7.2052,0
E00154406,7.9625,0
E00154407,0,0
E00154408,0,0
E00154409,0,0
E00154410,5.9746,0
E00154411,0,0
E00154412,0,0
E00154413,0,0
E00154414,0,0
E00154415,0,0
E00154416,0.3472,0
E00154417,0,0
E00154418,0,0
E00154419,0.9955,0
E00154420,54.7689,3.8139
E00154421,1.0905,0
E00154422,0,0
E00154423,0,0
E00154424,2.8377,0
E00154425,1.4546,0
E00154426,4.3151,0
E00154427,1.4516,0
E00154428,27.9494,27.6481
E00154429,0,0
E00154430,0.0073,0
E00154431,0.8436,0
E00154432,0,0
E00154433,0.0392,0
E00154434,2.7211,0
E00154435,0,0
E00154436,0,0
E00154437,1.4628,0
E00154438,2.6133,0
E00154439,14.1525,0
E00154440,22.057,0
E00154441,7.1003,0
E00154442,3.0019,0
E00154443,14.4271,0
E00154444,0,0
E00154445,0,0
E00154446,1.8514,0
E00154447,11.9519,0
E00154448,0.0271,0
E00154449,0,0
E00154450,1.8524,0
E00154451,0,0
E00154453,0,0
E00154454,6.0306,0
E00154455,1.1116,0
E00154456,0.8723,0
E00154457,0.1462,0
E00154458,0,0
E00154459,5.9712,0
E00154460,0.1488,0
E00154461,0,0
E00154462,0,0
E00154463,17.5258,2.951
E00154464,11.6536,0.2181
E00154465,3.0839,0
E00154466,33.0308,0
E00154467,0,0
E00154468,14.3149,0
E00154469,0.0727,0
E00154470,0.0555,0
E00154471,0.3515,0
E00154472,1.1644,0.9875
E00154473,0.0843,0
E00154474,0.0555,0
E00154475,0.0643,0
E00154476,0.0174,0
E00154477,0.1341,0
E00154478,0.1642,0
E00154479,0.1251,0.0658
E00154480,0.1183,0
E00154481,0.6537,0
E00154482,0.1033,0
E00154483,0.0956,0
E00154484,0.2573,0
E00154485,0.0493,0
E00154486,0,0
E00154487,30.2523,30.2061
E00154488,0.0891,0
E00154489,3.4816,3.4816
E00154490,0,0
E00154491,0.3176,0
E00154492,30.2716,30.2716
E00154493,0.4588,0
E00154494,0,0
E00154495,19.8776,19.8776
E00154496,0,0
E00154497,0,0
E00154498,0,0
E00154499,0,0
E00154500,0,0
E00154501,0,0
E00154502,0,0
E00154503,0,0
E00154504,0,0
E00154505,0.8581,0
E00154506,0,0
E00154507,0,0
E00154508,0.4776,0
E00154509,0,0
E00154510,4.1758,1.9755
E00154511,0,0
E00154512,1.1959,1.1959
E00154513,10.2511,10.2511
E00154514,0,0
E00154515,0,0
E00154516,0.1589,0
E00154517,0.0045,0
E00154518,0.3596,0
E00154519,0.9511,0
E00154520,0.1037,0
E00154521,4.0267,0
E00154523,0,0
E00154524,0.2198,0
E00154525,0,0
E00154526,1.7155,0
E00154527,0,0
E00154528,0.0079,0
E00154529,12.7681,0
E00154530,0.2036,0
E00154531,2.3112,2.2398
E00154532,0.0839,0
E00154533,0.3804,0
E00154534,0.0784,0
E00154535,0.0857,0
E00154536,0.8116,0.5848
E00154537,1.3199,0
E00154538,2.2616,0
E00154539,2.0061,0
E00154540,0.6582,0
E00154541,0,0
E00154542,0,0
E00154543,0,0
E00154544,2.0913,0
E00154545,0.7896,0
E00154546,0,0
E00154547,0,0
E00154548,29.1357,0
E00154549,7.0238,0
E00154550,0,0
E00154551,1.9796,0.0993
E00154552,5.0655,0
E00154553,5.3368,0
E00154554,0.5104,0
E00154555,3.8257,0
E00154556,0,0
E00154557,0,0
E00154558,0,0
E00154559,35.5998,0
E00154560,5.3527,0
E00154561,2.679,2.6591
E00154563,0,0
E00154564,0,0
E00154565,0,0
E00154566,0,0
E00154567,11.4476,0
E00154568,0,0
E00154569,0,0
E00154570,0,0
E00154571,4.0578,0
E00154572,33.1356,29.4941
E00154573,1.2599,0.0587
E00154574,0,0
E00154575,0.0392,0
E00154576,0,0
E00154577,0.1337,0
E00154578,0,0
E00154579,0,0
E00154580,0,0
E00154581,0,0
E00154582,0,0
E00154583,0,0
E00154584,0,0
E00154585,0.6311,0
E00154586,0.0642,0
E00154587,0,0
E00154588,0,0
E00154589,2.7602,0
E00154590,0,0
E00154591,0,0
E00154592,0,0
E00154593,0.6628,0
E00154594,21.5474,0
E00154595,0.5238,0
E00154596,3.1443,0
E00154597,7.0288,0
E00154598,4.5517,0
E00154599,0,0
E00154600,8.3348,8.3348
E00154601,4.5887,0
E00154602,0,0
E00154603,21.0881,0
E00154604,3.3814,0
E00154605,12.0547,0
E00154606,6.6275,6.6275
E00154607,11.0757,0
E00154608,9.8405,1.078
E00154609,16.76,0
E00154610,19.1212,0
E00154611,14.4264,0
E00154612,5.453,4.3607
E00154613,2.6034,0
E00154614,5.0614,0
E00154615,12.4444,0
E00154616,0,0
E00154617,0,0
E00154618,0,0
E00154619,0,0
E00154620,17.2929,0
E00154621,0,0
E00154622,0,0
E00154623,32.0745,0
E00154624,18.627,0
E00154625,18.647,0
E00154626,3.1968,0
E00154627,0,0
E00154628,0.4958,0
E00154629,28.5124,0
E00154630,75.3277,0
E00154631,57.8278,0
E00154633,0,0
E00154634,8.6957,1.2476
E00154635,27.7857,9.0963
E00154636,0,0
E00154637,0,0
E00154638,0,0
E00154639,0,0
E00154640,0,0
E00154641,0,0
E00154642,0,0
E00154643,16.254,12.1402
E00154644,0,0
E00154645,1.9888,0
E00154646,0.0775,0
E00154647,0,0
E00154648,21.7885,3.904
E00154649,0.481,0
E00154650,0,0
E00154651,0,0
E00154652,13.6846,0
E00154653,3.2036,0
E00154654,42.3149,42.3149
E00154655,1.2632,0
E00154656,0,0
E00154657,17.3213,12.2624
E00154658,2.666,0
E00154659,4.2969,2.3739
E00154660,0,0
E00154661,0,0
E00154662,1.6258,0
E00154663,4.3399,0
E00154664,13.0529,0
E00154667,8.5811,0
E00154668,0,0
E00154669,12.1115,0
E00154670,0.3035,0
E00154671,7.5717,0
E00154672,0,0
E00154673,0,0
E00154674,0.1907,0
E00154675,0.1453,0
E00154676,0,0
E00154677,6.2174,0
E00154678,0,0
E00154679,0,0
E00154680,55.7517,0
E00154681,0,0
E00154682,0,0
E00154683,0,0
E00154684,0.2594,0
E00154685,0,0
E00154686,0,0
E00154687,0,0
E00154688,0,0
E00154689,0,0
E00154690,0,0
E00154691,51.5959,0
E00154692,8.1956,0
E00154693,1.8041,0
E00154694,0.2475,0
E00154695,36.9413,0
E00154696,22.4605,0
E00154697,0,0
E00154698,0,0
E00154699,14.084,0
E00154700,18.5194,18.5194
E00154701,0,0
E00154702,0,0
E00154703,2.5422,0
E00154704,0,0
E00154705,0,0
E00154706,0,0
E00154707,20.8393,0
E00154708,33.0348,0
E00154709,61.0979,54.0175
E00154710,0,0
E00154711,35.8586,35.8586
E00154712,0,0
E00154713,0.3514,0.3514
E00154714,19.2061,19.2061
E00154715,0,0
E00154716,0,0
E00154717,0,0
E00154718,21.3163,0
E00154719,30.3487,0
E00154720,16.9666,0
E00154721,0,0
E00154722,32.3004,0
E00154723,12.6081,0
E00154724,0,0
E00154725,0,0
E00154726,0,0
E00154727,2.5973,0
E00154728,0,0
E00154729,0,0
E00154730,0,0
E00154731,13.8052,0
E00154732,0,0
E00154733,0,0
E00154734,12.3783,0
E00154735,17.7921,0
E00154736,0,0
E00154737,0,0
E00154738,0,0
E00154739,0,0
E00154740,0.0687,0
E00154741,0,0
E00154742,42.9326,0
E00154743,4.931,0
E00154744,0,0
