MSOA21CD,GreenspaceTotal,GreenspacePublic,TreeCover,OutdoorAddresses
E02006322,7.6573,0,17.2118,98.7438
E02006323,5.7955,0.532,18.0235,72.6397
E02006324,7.5357,0,10.847,97.5166
E02006325,19.7189,6.5277,28.4081,95.3166
E02006326,4.2248,0.0599,20.4051,85.5521
E02006327,1.8575,0,28.1075,86.1168
E02006328,5.7746,0.0497,21.6974,86.9536
E02006329,8.0727,2.4756,29.8085,90.8254
E02006330,20.7225,5.0329,25.5722,89.3872
E02006331,3.8142,0.0032,20.401,96.5862
E02006332,17.5975,0,35.6763,92.3732
E02006333,4.986,0.3894,20.0058,89.7229
E02006334,3.4174,2.2769,31.1535,96.5255
E02006335,2.959,1.2192,19.904,88.9477
E02006336,2.5712,0,14.3487,88.6234
E02006337,4.9831,4.3746,13.5654,96.1266
E02006338,6.0687,0,15.6404,96.9045
E02006339,39.5541,37.0745,20.9421,90.1764
E02006341,7.4811,1.1136,13.3268,85.3436
E02006342,7.7966,4.5527,19.4974,71.4358
E02006343,18.0022,0.102,30.1229,94.5036
E02006344,9.1644,5.1319,20.1318,93.2757
E02006345,2.2949,0.3632,38.6239,95.6971
E02006346,3.9976,0.0499,31.254,95.0828
E02006347,4.8701,3.9208,29.1425,94.4823
E02006348,4.2242,0.081,31.5612,96.8245
E02006349,2.3237,0,12.2344,90.1812
E02006350,13.7888,9.3756,13.2241,95.0171
E02006351,5.4811,1.0672,19.686,88.5364
E02006352,7.7783,0,11.616,97.1381
E02006353,8.3244,4.0978,20.9072,95.4846
E02006354,25.2878,1.4702,23.7688,90.2169
E02006355,1.5425,0,21.3121,69.1438
E02006356,16.1849,2.0958,13.4352,78.9796
E02006357,5.4892,3.4518,19.0105,92.3077
E02006358,3.3849,0,16.3785,76.5928
E02006359,3.0257,1.1679,23.6165,82.7368
E02006360,5.432,1.7238,29.8969,92.3592
E02006361,0.2248,0,46.2584,91.3625
E02006362,5.1067,4.2078,23.7129,93.933
E02006363,3.7835,2.7805,29.0931,94.6656
E02006364,17.7749,0.3182,19.5125,72.4876
E02006365,5.6448,0.1421,21.562,83.5456
E02006366,0.8975,0.1108,21.8303,95.7794
E02006367,0.632,0,27.404,93.1298
E02006368,1.3311,0,17.6702,93.4252
E02006369,8.3283,4.6296,28.7705,91.9473
E02006370,11.9076,9.0254,22.9794,86.1399
E02006371,5.6807,0,31.8005,86.7673
E02006372,1.4382,0.0575,35.4563,89.0691
E02006373,0.9769,0.0874,29.9326,90.4345
E02006374,1.339,0,21.5215,92.101
E02006375,28.9057,12.5026,25.2627,93.7934
E02006376,6.3773,0,27.6689,85.1605
E02006377,8.3097,4.7667,20.9903,96.2842
E02006378,6.37,2.2973,27.1759,92.9598
E02006379,3.9815,1.9308,12.088,87.166
E02006380,7.9982,0.0085,30.4052,90.5859
E02006381,7.3866,1.4064,31.8619,89.6745
E02006382,6.6389,2.5343,20.9661,96.1482
E02006383,7.6945,1.1991,28.4734,84.9354
E02006384,3.7853,0.0198,14.9239,72.2904
E02006385,2.6058,0.7937,17.625,75.2864
E02006386,27.9331,20.2001,24.1949,83.783
E02006387,4.2832,0.4963,14.9395,90.0811
E02006388,14.5767,0,10.1656,87.1248
E02006389,1.3956,0,11.9851,90.317
E02006390,6.56,0.3905,6.709,90.812
E02006391,0.2449,0,14.8059,96.7112
E02006392,4.1659,3.9179,9.729,79.4189
E02006393,3.9633,2.5298,12.9429,81.5057
E02006394,18.2201,17.1248,31.2695,88.05
E02006395,4.547,1.088,13.8347,92.5832
E02006396,5.0116,0.0602,18.4892,87.9442
E02006397,30.0956,12.5039,42.4145,86.2395
E02006398,11.6713,7.0461,14.5259,88.9176
E02006399,5.0412,0.0663,17.908,85.7252
E02006400,14.3974,2.2652,36.6921,75.3492
E02006401,1.9534,1.3018,21.5633,88.5239
E02006402,4.9808,0.2039,19.2742,97.3577
E02006403,1.4946,0,8.7294,80.1429
E02006404,9.3164,0,7.3222,96.0535
E02006405,6.8637,1.1003,9.222,92.4491
E02006406,5.9714,4.3656,12.2132,80.9677
E02006407,22.8608,0.0225,11.3398,92.3398
E02006408,1.4999,0,7.5576,92.7822
E02006409,7.6463,3.9889,12.5949,96.8311
E02006410,6.9959,0,9.1493,81.8025
E02006411,3.2688,0.1516,10.9566,92.1011
E02006412,4.6782,0.4885,14.1657,90.189
E02006413,16.8979,0,10.7513,96.3891
E02006414,3.3208,2.466,9.3077,96.8138
E02006415,3.8479,1.6957,15.8423,90.2009
E02006416,9.3714,0.279,34.6556,94.0126
E02006417,13.559,3.6045,35.8611,93.6756
E02006418,13.4737,12.8033,33.6872,95.601
E02006419,9.5036,7.3238,41.0913,92.0341
E02006420,0.3471,0,38.3694,82.1286
E02006421,3.7439,1.6275,30.3243,92.3877
E02006422,1.2083,0,32.5832,96.197
E02006423,5.9144,0.3595,23.8981,89.9606
E02006424,11.333,0.557,31.4351,97.0012
E02006425,4.5376,1.8693,22.5289,88.6474
E02006426,9.1875,0,26.5453,96.4471
E02006427,10.794,0.2973,48.4724,93.1478
E02006429,8.2477,4.0618,36.7966,79.398
E02006430,1.2001,0.0208,20.3853,95.7143
E02006431,6.9227,0.0252,36.9125,84.574
E02006432,16.3898,0.6347,22.898,88.4391
E02006433,3.1302,0.2093,28.9322,87.2482
E02006434,1.4535,0,19.7293,94.2617
E02006435,2.6372,0.6359,19.906,89.7258
E02006436,0.7895,0.2059,16.7496,90.1387
E02006437,3.384,0.1275,13.4886,91.1846
E02006438,1.4994,0,16.4409,92.6659
E02006439,4.3759,0,26.4123,92.8334
E02006440,18.025,15.9284,18.9518,97.8011
E02006441,7.7797,5.9086,17.7231,85.3493
E02006442,0.7221,0,35.8966,91.599
E02006443,14.1121,2.7705,16.6438,94.4062
E02006444,2.7528,0.0246,19.781,96.9442
E02006445,20.5693,8.0478,24.7303,82.9064
E02006446,5.2251,1.9241,36.6691,92.8815
E02006447,2.2538,0,27.7395,94.5106
E02006448,5.9245,0.0262,31.2224,93.9527
E02006449,6.2145,0.008,37.3175,92.7465
E02006450,1.792,0,36.9064,90.3805
E02006451,1.8936,0.4239,16.9035,90.4343
E02006453,2.3353,0.2908,32.0356,86.7446
E02006454,1.0073,0,45.8461,88.7997
E02006455,3.7486,0.3556,42.3344,89.6887
E02006456,5.8651,0,13.8169,93.8098
E02006457,17.2115,0,28.5394,95.4924
E02006458,8.9364,0.1886,38.071,92.8456
E02006459,5.8042,0.8864,12.338,92.9352
E02006460,13.8561,0,20.1796,97.5592
E02006461,32.1879,0.0009,26.1111,88.6568
E02006462,15.5908,0,25.7355,92.2832
E02006463,8.0166,5.8028,15.9374,71.7997
E02006464,27.704,1.432,31.2973,94.5289
E02006465,2.9773,0.0779,28.8164,95.9907
E02006466,4.5248,0.676,14.4926,95.8758
E02006467,19.1769,1.7806,32.073,95.1579
E02006468,2.166,1.5177,8.5783,95.1225
E02006469,0.6254,0,9.5804,96.2903
E02006470,13.2491,0.0055,9.2351,90.3279
E02006471,4.5413,0.0289,13.2449,94.9229
E02006472,2.6212,1.2082,13.5495,96.0719
E02006473,1.7395,0,11.1811,91.4576
E02006474,2.2812,0.2427,12.354,94.939
E02006475,3.3361,0.2458,4.5407,94.8104
E02006476,11.0801,10.0278,6.8229,95.7188
E02006477,6.7202,0,6.9757,92.8697
E02006478,5.6731,2.2479,11.2855,94.6344
E02006479,7.5515,1.3212,3.9159,86.5261
E02006480,27.5512,15.2064,7.4208,90.6326
E02006481,5.9536,0,4.9975,96.8661
E02006482,12.4611,11.3257,6.5335,93.8161
E02006483,6.8124,1.3342,6.0386,90.9119
E02006484,7.58,0,6.1207,92.8409
E02006485,11.5893,0,4.7172,97.4368
E02006486,1.6625,0,9.0377,95.2094
E02006487,8.8836,1.0633,5.3658,90.976
E02006488,0.7579,0.0329,4.7169,93.2549
E02006489,18.6493,0,6.4478,95.0203
E02006490,1.6211,0,6.8891,98.2998
E02006493,3.769,3.2458,15.0691,90.5305
E02006494,7.8777,4.0659,9.455,80.8284
E02006495,3.6351,0.669,17.3381,92.2873
E02006496,29.4232,6.1793,9.6845,95.2057
E02006497,6.7664,0.7612,8.331,89.3641
E02006498,0.6983,0,11.438,91.5627
E02006499,13.4651,0,17.672,94.7101
E02006500,8.7384,0,16.0618,83.2034
E02006501,5.0529,0,10.4068,89.2857
E02006502,5.1625,0,15.2898,92.6955
E02006503,1.1077,0.2394,11.3026,82.0972
E02006504,1.9906,1.0594,20.3117,93.2696
E02006505,2.6953,0,15.6931,92.7988
E02006506,2.3325,0.0117,10.6616,95.0955
E02006507,1.5483,0.8984,7.6445,85.7859
E02006508,0.2068,0,10.1427,89.214
E02006509,1.1079,0.0578,17.02,88.4734
E02006510,0.2775,0.1184,13.6594,91.8442
E02006511,2.0185,0.4153,10.45,89.4771
E02006512,9.1655,0.0018,9.3778,88.4272
E02006513,5.1551,0,8.7202,92.5916
E02006514,5.4626,2.1866,11.1254,82.5751
E02006515,2.9481,0.0074,7.4789,92.316
E02006516,0.5115,0.2652,10.4632,91.2758
E02006517,0.5081,0.353,8.9431,90.9227
E02006518,0.5958,0.0142,8.3674,85.8743
E02006519,2.9415,1.4052,15.2938,84.8563
E02006520,12.954,0,19.0587,91.4865
E02006521,3.1765,0,14.8273,92.9067
E02006522,0.5457,0.2674,16.2236,91.7642
E02006523,2.6731,0.3319,11.0055,95.1965
E02006524,6.0314,0,11.3289,91.7143
E02006525,5.5254,1.2831,13.7687,85.1799
E02006526,4.735,1.8045,13.2403,90.1207
E02006527,10.297,3.4075,14.8137,86.3175
E02006528,27.5566,23.4134,12.2243,90.135
E02006529,9.1213,6.6755,11.1448,84.5486
E02006530,6.447,2.995,14.1119,86.6313
E02006531,8.5378,0,8.6361,89.4683
E02006532,0.6306,0.0291,10.5585,93.5068
E02006533,13.002,0,8.9894,97.4551
E02006534,2.9003,0.0922,7.3962,97.5261
E02006535,3.2865,0,11.0619,96.4805
E02006536,2.7693,0.0339,6.7792,95.0716
E02006537,9.2558,0.6441,7.0802,86.4483
E02006538,6.851,1.4834,6.4696,75.1507
E02006539,0.8237,0,5.6814,93.2124
E02006540,1.5421,0,4.786,90.1601
E02006541,3.7732,3.019,4.7741,88.7506
E02006542,0.5573,0.0177,26.9885,84.1608
E02006543,1.8512,0.3686,17.9827,95.12
E02006544,1.1546,0.1441,11.2989,93.3149
E02006545,2.2952,0,10.0348,94.3408
E02006546,9.4913,0,11.5184,95.5481
E02006547,0.7672,0.0012,7.2835,94.1945
E02006548,11.3852,4.252,10.7895,93.1377
E02006549,1.0354,0.0192,12.3648,95.4111
E02006550,6.8686,1.7684,7.7841,92.5834
E02006551,0.9348,0,11.7414,81.3053
E02006552,24.4129,3.6603,7.5418,85.5472
E02006553,1.3662,0,6.7153,95.9763
E02006554,3.1739,0,11.5728,93.1228
E02006555,5.2601,0.3718,5.7935,88.7136
E02006556,12.0962,0.5406,5.5531,97.3269
E02006557,11.2846,0,2.3915,96.839
E02006558,7.5137,5.3007,0.0002,81.1346
E02006559,0.7089,0.5524,2.4864,97.5483
E02006560,0.8082,0,3.6493,96.3182
E02006561,0.4185,0.1901,48.5604,94.217
E02006562,0.4412,0,22.172,94.4595
E02006563,3.0874,2.5928,32.7264,89.7572
E02006564,0.3164,0,35.1879,90.2934
E02006565,3.2968,2.0535,27.4471,89.0411
E02006566,5.574,4.396,29.1648,89.2614
E02006567,0.6125,0.3542,17.2796,90.8214
E02006568,10.7167,5.6677,12.2145,86.2488
E02006569,0.786,0.0155,10.4364,90.2299
E02006570,6.5189,0.6431,11.1138,88.7227
E02006571,0.5872,0,10.212,96.276
E02006572,3.5655,0,8.2337,91.9309
E02006573,0.572,0,6.2927,88.0194
E02006574,4.2034,0,3.8773,91.1283
E02006575,2.4247,0.1372,9.6613,97.4189
E02006576,2.3707,1.7363,13.1396,83.9671
E02006577,8.0122,0,8.4304,95.2181
E02006578,3.0183,0.469,6.013,78.024
E02006579,9.5858,2.7364,8.4386,93.1257
E02006580,3.353,0,11.0635,96.2606
E02006581,11.3295,10.6709,7.7691,85.7708
E02006582,3.291,0,10.6165,93.9687
E02006583,31.4811,0.1757,14.6067,90.8973
E02006584,9.2083,0.0195,9.7588,96.2851
E02006585,35.458,29.7326,12.4344,97.3077
E02006586,1.0652,0,13.9129,96.1078
E02006587,5.9746,0,19.4189,84.4262
E02006588,5.1395,1.5285,11.9283,86.8902
E02006589,1.2117,0,8.4019,96.5693
E02006590,6.341,4.2896,11.3174,87.5286
E02006591,2.8274,0,5.5733,84.3445
E02006592,0.3151,0,17.3107,90.5491
E02006593,21.3939,6.88,5.9381,75.5778
E02006594,7.6605,0,8.2732,96.442
E02006595,3.9627,0.4738,17.9296,90.8986
E02006596,9.0335,7.9438,11.5838,92.8516
E02006597,1.0821,0.5942,13.6043,88.9718
E02006598,0.3429,0,20.2428,90.8261
E02006599,1.7495,0.0042,25.4146,94.9486
E02006600,1.4322,0.0027,18.1145,89.1255
E02006601,0.8524,0,16.8275,88.0982
E02006602,0.6288,0.4556,23.8201,90.2196
E02006603,0.42,0,13.0112,86.7579
E02006604,6.0238,1.0991,14.7872,78.1084
E02006605,4.0894,0,29.1045,90.6176
E02006606,1.2276,0,18.8622,94.9483
E02006607,1.154,0,16.9481,96.6905
E02006608,1.0387,0,23.7641,88.5319
E02006609,1.9119,0.0289,22.1525,90.1256
E02006610,2.054,1.0758,23.683,88.515
E02006611,3.0906,0,20.3242,96.4059
E02006612,8.4297,0.2793,24.8553,77.5693
E02006613,6.4761,0,20.7549,92.4382
E02006614,2.9819,1.6249,21.9056,88.2183
E02006615,6.9433,0,14.9819,95.122
E02006616,1.9106,0.1841,19.6341,96.1652
E02006617,8.7007,2.5054,15.0627,88.7204
E02006618,0.4964,0,19.6383,96.6301
E02006619,3.7578,0,18.1817,85.3624
E02006620,6.0445,0.013,18.2378,93.3318
E02006621,9.6079,0,17.6163,97.4352
E02006622,1.5126,0,12.8533,92.2071
E02006623,4.0452,0.43,9.081,93.2406
E02006624,29.4299,0,11.8635,93.4885
E02006625,5.4722,0.7131,8.287,94.0505
E02006626,6.8628,4.1898,10.8805,93.9301
E02006627,8.0609,0.3246,8.9333,88.5721
E02006628,9.349,0,8.8224,90.1592
E02006629,14.0051,6.1152,9.0211,91.2792
E02006630,2.3889,0.8014,14.5018,62.1101
E02006631,8.6147,6.917,7.7689,76.3127
E02006632,5.3359,0.7148,11.4329,73.789
E02006633,2.7736,0.057,11.1423,93.4105
E02006634,0.3798,0.0243,11.2308,86.4275
E02006635,12.7989,0,17.2955,84.0361
E02006636,0.1885,0,13.8122,90.4496
E02006637,2.5409,0.2536,14.6673,90.6326
E02006638,3.4291,0.4742,15.9135,85.3375
E02006639,3.6148,2.7456,11.7531,93.809
E02006640,0.108,0.0092,18.5292,84.3066
E02006641,0.4283,0.0007,8.9375,91.6572
E02006642,0.5163,0,5.5698,95.1333
E02006644,0.376,0.2596,9.4833,89.4893
E02006645,1.1099,0,10.2094,89.7924
E02006646,0.539,0.2276,12.6963,96.1062
E02006647,0.6428,0,12.175,91.9014
E02006648,0.5116,0.4092,8.7272,90.8958
E02006649,6.5149,0,9.127,94.7078
E02006650,2.3327,0.548,9.1647,94.4903
E02006651,1.6136,0,12.0087,89.3549
E02006652,5.8826,3.5186,15.6987,95.4602
E02006653,4.7887,0,12.9266,95.9009
E02006654,5.6377,3.2971,13.3454,80.6019
E02006655,1.2187,0.1358,12.7421,90.1511
E02006656,1.4558,0,10.5541,97.6319
E02006657,0.9669,0,9.8335,87.8709
E02006658,8.8479,2.0466,10.5488,87.7971
E02006659,2.062,0.0471,19.321,90.1885
E02006660,1.6119,0.9045,13.919,89.206
E02006661,0.3929,0,15.2919,91.9879
E02006662,4.1936,0,10.2627,88.8084
E02006663,2.8691,1.8002,13.2699,91.8592
E02006664,0.9718,0.3045,9.5645,94.5802
E02006665,0.2251,0.0124,16.0211,89.3573
E02006666,5.0942,0,13.5802,98.8585
E02006667,2.3645,0,14.9857,92.0386
E02006668,8.9817,1.2327,13.7291,95.4822
E02006669,0.5748,0.4279,18.362,89.7165
E02006670,13.1332,0,14.6304,88.0692
E02006671,3.2854,1.8342,15.2333,88.208
E02006672,1.9591,0.8572,11.8126,87.1675
E02006673,9.1133,1.5942,15.6006,81.9666
E02006674,5.3981,2.6794,16.5338,92.4625
E02006675,0.3944,0.145,28.3865,89.4234
E02006676,1.5938,1.1309,16.9475,92.0325
E02006677,1.7388,0.3155,24.5141,92.6538
E02006678,3.4251,0,5.6267,97.6655
E02006679,1.3613,0.1911,8.1768,92.5956
E02006680,5.5702,0.2996,11.1156,86.6338
E02006681,4.3017,0.0418,20.8282,92.3834
E02006682,5.4944,1.2234,11.1093,86.4958
E02006683,1.139,0,8.8009,93.9964
E02006684,1.8777,0.0021,10.0815,77.1914
E02006685,6.1825,3.7027,15.4297,93.8165
E02006686,1.4547,0.0076,10.1788,97.0443
E02006687,3.3202,2.6011,8.3859,92.2855
E02006688,5.8149,0.0032,7.8098,96.8322
E02006689,1.2665,1.0821,11.9134,94.2699
E02006690,0.9333,0.4603,9.9116,91.5399
E02006692,1.7308,0,15.8125,89.8082
E02006693,5.2498,0.5512,15.2327,93.7149
E02006694,9.1248,6.0386,13.5143,86.3975
E02006695,0.3979,0.3175,15.7632,91.7221
E02006696,15.0715,8.3151,19.6385,91.5484
E02006697,0.8846,0.46,21.2127,90.0119
E02006698,14.3566,12.5274,21.1169,94.1889
E02006699,12.9435,0.2563,14.1625,94.1945
E02006700,11.1973,0.0014,18.0706,94.9608
E02006701,16.6538,15.56,29.8961,93.4877
E02006702,2.8873,0,12.3708,95.1534
E02006703,1.5198,0,14.7891,94.5075
E02006704,1.4753,0.0301,18.2461,91.7241
E02006705,2.6926,0,8.4901,94.9892
E02006706,11.4903,5.3137,13.9784,78.5241
E02006707,23.7711,0,17.2414,97.2487
E02006708,3.3838,0.4561,10.4544,88.1127
E02006709,1.7066,0.0316,14.5427,92.1908
E02006710,0.3343,0.0676,17.5802,89.4442
E02006711,0.6649,0.5124,19.5001,89.3089
E02006712,1.1774,0.0082,13.8073,93.4002
E02006713,3.7346,0.9943,14.2687,92.2902
E02006714,1.2634,0.9409,13.3494,88.3028
E02006715,0.8284,0,20.9233,93.1944
E02006716,7.601,0,11.4345,91.3269
E02006717,0.1832,0.0057,8.464,93.9223
E02006718,4.5315,0,10.5659,94.0713
E02006719,5.4441,0.3874,29.1334,82.999
E02006720,0.2796,0.0884,9.7785,84.2424
E02006721,36.6014,14.7365,24.8009,94.1865
E02006722,2.9231,2.7754,27.643,93.6144
E02006723,2.4835,0,18.1837,95.1389
E02006724,13.134,10.5704,20.9815,87.6203
E02006725,0.828,0,27.5207,96.9413
E02006726,13.6703,2.072,35.3937,90.1444
E02006727,33.4861,32.8574,28.2582,96.3757
E02006728,21.5614,5.6103,26.925,95.3938
E02006729,12.0833,7.7726,28.7937,95.9223
E02006730,6.7484,0.7298,22.3039,95.5694
E02006731,0.6335,0,41.0583,95.6234
E02006732,4.8642,1.2866,21.4647,96.1724
E02006733,0.2657,0.0289,18.0591,91.3844
E02006734,24.0448,0.6772,11.0191,92.013
E02006735,3.8444,0.5297,9.3333,92.0938
E02006736,0.288,0,22.283,96.648
E02006737,11.5444,0.5948,13.2101,92.1342
E02006738,10.3302,2.3733,10.7525,96.815
E02006739,0.7083,0,15.1768,90.9965
E02006740,9.3307,2.2117,9.1525,74.0959
E02006741,3.0003,2.5618,18.0323,96.4941
E02006742,8.1935,2.7792,10.2474,90.8301
E02006743,14.7148,13.1793,18.9189,96.8319
E02006744,3.5242,1.3077,11.5511,81.5797
E02006745,16.5463,0.7509,12.0193,92.4054
E02006746,7.4988,0.4496,14.4665,82.0049
E02006747,0.7186,0,9.0588,98.3071
E02006748,1.1106,0.3182,12.5672,85.8649
E02006749,9.7642,0,21.1643,93.5484
E02006750,10.7004,7.4603,17.1358,83.6648
E02006751,2.3424,0.0667,12.8385,94.0639
E02006752,2.6601,2.3029,13.9277,96.3006
E02006753,1.9418,0,11.026,91.3058
E02006754,0.8667,0.006,11.0146,91.5884
E02006755,0.377,0.0024,11.1899,93.7722
E02006756,0.2947,0,10.0953,93.2006
E02006757,2.7668,0.0095,8.4894,92.0192
E02006758,0.2346,0.0013,6.9586,94.52
E02006759,2.3905,0.8079,13.1144,89.4077
E02006760,2.3537,0.816,7.7986,93.4904
E02006761,12.9297,4.2072,7.2308,76.9279
E02006762,0.5379,0,9.0407,96.3761
E02006763,0.6734,0,9.6203,98.5282
E02006764,3.2215,0.1213,9.972,95.5339
E02006765,0.5927,0.3852,13.7614,89.8067
E02006766,0.3495,0,9.428,92.5905
E02006767,1.8508,1.1471,18.6005,91.6527
E02006768,3.0317,0,10.8637,95.2784
E02006769,1.7437,1.3788,12.6538,96.6656
E02006770,5.7918,1.518,12.134,80.6166
E02006771,2.0344,0.1971,24.3101,91.6719
E02006772,5.8916,0.051,12.0085,93.4307
E02006773,18.1845,0,11.857,95.0807
E02006774,11.2759,5.5209,15.877,93.9779
E02006775,1.1838,0,17.98,89.9422
E02006776,1.8664,0,18.3991,93.0126
E02006777,2.1182,0.2101,24.0368,78.5115
E02006778,21.3455,2.262,11.6727,97.8538
E02006779,3.2125,1.6105,14.3689,79.9441
E02006780,6.1943,0,12.9463,94.1485
E02006781,1.5202,0.253,0,84.3775
E02006782,43.8076,2.0032,21.1034,91.7268
E02006783,15.0285,13.4845,8.0691,97.8403
E02006784,15.6364,0,12.903,88.7423
E02006785,28.3894,21.8458,12.4471,86.5219
E02006786,39.5698,17.4128,22.2523,87.7886
E02006787,16.209,0.0645,8.9867,92.9737
E02006788,38.1549,32.8507,15.0505,95.6187
E02006789,6.8997,0.0387,23.5287,91.888
E02006790,7.2619,0.5111,23.7774,92.9685
E02006791,14.2044,6.5703,10.1726,86.2987
E02006792,6.873,3.815,13.4956,82.6006
E02006793,11.7177,1.8216,11.0084,73.617
E02006794,2.2351,0,10.1182,73.2048
E02006795,4.258,0.001,8.9887,92.7702
E02006796,7.2561,0.661,8.7267,87.6686
E02006798,8.2353,5.9878,13.526,55.3352
E02006799,0.4492,0.139,8.409,93.4637
E02006800,13.626,11.0746,8.3898,89.5444
E02006801,9.1241,8.0369,9.601,27.1053
E02006802,11.1188,10.2628,9.0083,57.5442
E02006803,3.3572,0,15.5095,93.4846
E02006804,8.1494,1.6119,16.7943,94.124
E02006805,6.0968,0,4.4725,95.0537
E02006806,3.4093,0,6.998,93.4395
E02006807,5.8708,3.4952,18.7219,96.7875
E02006808,11.8691,5.3803,13.3864,93.2576
E02006809,36.7075,0.9365,18.5694,93.6759
E02006810,2.8223,0.6682,16.5708,83.5834
E02006811,11.6967,4.9548,15.2762,97.6186
E02006812,11.85,10.9047,15.464,95.6044
E02006813,12.5151,9.0654,13.8982,93.0813
E02006814,2.6335,0,7.6889,94.5122
E02006815,12.4687,7.4053,10.3439,96.781
E02006816,2.5953,0.0732,10.3535,90.3198
E02006817,17.6682,5.2545,13.7314,85.6557
E02006818,3.3952,0.1722,10.6342,98.0506
E02006819,22.7294,0,12.5737,92.7316
E02006820,5.7326,0.2707,12.9939,95.857
E02006821,4.4482,0,8.038,96.9414
E02006822,2.1848,0,16.5161,98.0051
E02006823,0.7936,0.075,23.399,95.8322
E02006824,12.3523,0,17.6802,95.6599
E02006825,1.0891,0.1204,12.4138,94.354
E02006826,1.9059,0.07,7.4892,89.7736
E02006827,25.3479,24.4198,11.4874,92.8533
E02006828,5.7513,1.7994,11.8712,94.2747
E02006829,13.7294,9.8187,24.1522,90.2963
E02006830,2.5197,0,21.2717,94.7349
E02006831,16.5266,0,15.8772,93.6996
E02006832,26.5505,0,29.9386,93.8952
E02006833,5.9234,1.6598,18.8981,91.3296
E02006834,4.2987,0.0276,5.6826,86.5759
E02006835,19.8093,17.7915,18.2677,93.321
E02006836,18.0692,0.3795,19.4729,93.7519
E02006837,28.7318,19.1878,20.2349,87.9668
E02006838,4.0788,0,44.8694,92.0884
E02006839,11.5545,9.0302,48.4125,88.2286
E02006840,2.138,1.2612,20.9917,91.165
E02006841,3.7909,0,10.6995,63.6191
E02006842,2.518,0,7.627,86.135
E02006843,1.3024,0.2928,2.3308,32.4117
E02006844,2.072,1.7132,9.5772,34.1247
E02006845,0.0191,0,9.8449,94.4008
E02006846,9.28,2.1137,13.7892,92.1152
E02006847,18.4689,18.0376,13.2961,94.5996
E02006848,3.985,3.6707,9.3106,86.9089
E02006849,3.5692,0,14.1467,96.1295
E02006850,3.2313,0.6964,5.2598,44.1967
E02006851,2.6997,1.0878,6.6067,15.9769
E02006852,15.7115,3.1842,23.8938,84.1503
E02006853,4.5858,4.217,6.95,21.7667
E02006854,1.5364,1.2247,5.0814,15.8759
E02006855,4.3977,0,15.0485,89.0484
E02006856,12.0621,2.917,16.4335,73.672
E02006857,11.5757,5.4294,3.0603,87.3445
E02006858,0.2704,0,2.0831,70.6528
E02006859,21.5863,17.3349,13.7882,84.5221
E02006861,0.7897,0,20.3729,85.4525
E02006862,5.2633,3.3714,10.6414,97.4331
E02006863,2.2044,0.0195,3.9268,95.6166
E02006864,1.9421,1.063,5.6992,95.4196
E02006865,5.6759,2.1041,5.895,96.9888
E02006866,2.3841,0,5.6073,96.167
E02006867,2.1366,0.1453,6.5711,97.5832
E02006868,11.249,0.0848,10.8339,81.1448
E02006869,20.1091,7.7293,21.1072,95.4162
E02006871,9.0347,0.1819,4.8445,91.9971
E02006872,0.3859,0.0442,11.7994,92.6011
E02006873,2.3629,0,9.2545,94.1512
E02006874,0.9546,0.0198,8.6537,93.3618
E02006875,0.6597,0.0882,2.7715,16.8451
E02006876,3.0309,0,7.0006,54.4193
E02006877,20.3684,12.888,13.6799,96.6178
E02006878,0.8288,0,11.4393,95.059
E02006879,9.5727,8.4496,8.4721,77.2933
E02006880,23.311,11.3107,19.6333,89.2695
E02006881,22.1152,2.9101,12.491,96.6763
E02006882,12.533,0,9.5265,95.2214
E02006883,8.5132,8.3325,28.5043,75.5379
E02006884,2.5114,1.1262,10.1297,85.8252
E02006885,0.603,0.2561,28.3742,73.8669
E02006886,1.3002,0.7401,11.3533,84.0279
E02006887,2.0111,1.3577,7.9231,37.0391
E02006888,3.8245,0.9027,6.2941,91.2151
E02006889,5.7559,3.9047,9.8742,59.526
E02006890,19.8372,0,6.4576,92.2067
E02006891,0.5379,0.0434,4.4725,92.5915
E02006892,1.8709,0.1012,10.3988,89.2712
E02006893,5.902,0,7.6722,97.6674
E02006894,4.7492,1.7205,8.5826,88.5578
E02006895,0.2171,0.0092,7.7237,63.2179
E02006896,2.2074,1.7569,3.4602,33.9071
E02006897,5.4934,4.5297,12.8999,38.1112
E02006898,0.0421,0.0099,7.0948,44.3439
