LSOA21CD,EntirehomesPer,BedspacePer
E01029950,0.112739572,1.473799127
E01029951,0.153846154,1.242690058
E01029952,0.185873606,0.570497148
E01029953,0,0.219619327
E01029955,0.641025641,2.010050251
E01029956,0,0.198807157
E01029957,0.581395349,2.366609294
E01029958,0,0.431965443
E01029960,0.105374078,0.602409639
E01029961,0,0.198807157
E01029962,0.412087912,1.027811366
E01029963,0,0
E01029964,0,0.370644922
E01029965,0,0
E01029966,0,0
E01029967,0,0
E01029968,0,0.255264837
E01029969,0.333333333,2.176781003
E01029970,0.129032258,0.593824228
E01029971,0.313479624,0.916230366
E01029973,0,0
E01029974,0,0.38961039
E01029975,0,0.075018755
E01029976,0,0
E01029977,0,0.065061809
E01029978,0,0.231660232
E01029979,0,0
E01029980,0,0
E01029981,0,0.410509031
E01029982,0,0
E01029983,0,0
E01029984,0.16025641,0.12345679
E01029985,0.169779287,1.83908046
E01029986,0,0
E01029987,0,0
E01029988,0.355239787,1.07026524
E01029990,0,0.336021505
E01029991,0,0.123915737
E01029992,0,0
E01029994,0.160513644,0.676090965
E01029995,0.144927536,0.782661048
E01029996,0,0.242718447
E01029997,0,0
E01029998,0,0
E01029999,0.31201248,3.051493961
E01030000,0,0
E01030001,0,0
E01030002,0.100603622,0.538951494
E01030003,0.132978723,0.462160601
E01030004,0,0
E01030005,0.249376559,1.444892473
E01030006,0.120772947,1.586402266
E01030007,0.109051254,0.244618395
E01030008,0,0.149700599
E01030009,0.316957211,0.897790055
E01030010,0.19193858,2.2
E01030011,0,0
E01030012,0,0
E01030013,0,0
E01030014,0,0
E01030015,0,0
E01030016,0,0
E01030017,0,0.140745954
E01030018,0,0
E01030019,0.303951368,0.752393981
E01030020,0,0.143678161
E01030021,0,0.290065265
E01030022,0.31512605,1.221230625
E01030023,0,0.101574403
E01030024,0,0.490677134
E01030025,0.20746888,0.798296966
E01030026,0,0.203045685
E01030027,0.109649123,0.435624395
E01030028,0.139470014,0.229753016
E01030029,0,0.179964007
E01030030,0.204081633,0.320219579
E01030031,0,0.133067199
E01030032,0.190839695,0.333333333
E01030033,0,0
E01030034,0,0
E01030035,0.141242938,0.361944157
E01030036,0,0.355691057
E01030037,1.454545455,3.700657895
E01030038,0,0
E01030039,0.993377483,1.933701657
E01030040,0.34965035,1.524390244
E01030041,0.491159136,1.258389262
E01030042,0.773195876,0.960451977
E01030043,0.091324201,0.263059
E01030044,0,0
E01030045,0.132802125,0.462160601
E01030046,1.278409091,2.596653203
E01030047,0,0
E01030048,0.27100271,0.689655172
E01030049,0.623441397,1.433691756
E01030050,0.095510984,0.080321285
E01030051,0.12180268,0.098522167
E01030052,0.461680517,1.889279438
E01030053,1.36239782,3.892733564
E01030054,0.642054575,3.344947735
E01030055,1.225114855,3.592423253
E01030056,0.985221675,2.481389578
E01030057,1.098901099,2.192605331
E01030058,1.578947368,3.339694656
E01030059,0.635208711,0.957136912
E01030060,0.383141762,2.582311168
E01030061,0.332594235,1.231671554
E01030062,0,0
E01030063,0.661000944,1.205673759
E01030064,1.769087523,5.203252033
E01030065,0.42462845,0.701139351
E01030066,0.947225981,2.673147023
E01030067,0.16,0.533943555
E01030068,0.753768844,1.465002713
E01030069,1.054216867,3.93442623
E01030070,0.530035336,1.081612586
E01030071,0.132802125,0.531914894
E01030072,0,0
E01030073,0,0
E01030075,0,0
E01030076,0,0
E01030077,0.136798906,0.64808814
E01030078,0,0
E01030079,0,0
E01030080,0,0
E01030081,0.082712986,0.667903525
E01030083,1.394422311,3.488372093
E01030084,0.929614874,1.879518072
E01030085,0.134770889,0.372208437
E01030086,0.382409178,0.585284281
E01030087,3.374777975,8.878856283
E01030088,1.441441441,3.76
E01030089,0.205549846,0.729927007
E01030090,1.912568306,6.573146293
E01030091,0.639269406,4.525862069
E01030092,1.089588378,3.452945159
E01030093,0.529661017,4.464831804
E01030094,0.651465798,4.068965517
E01030095,1.245551601,2.475247525
E01030096,0.776397516,3.524533518
E01030097,0.542495479,1.799687011
E01030098,0.35180299,0.88691796
E01030099,1.060445387,3.366131538
E01030100,0.712105799,3.600360036
E01030101,1.118760757,4.8972453
E01030104,0.459981601,1.100987092
E01030105,0,0.425305688
E01030106,0,0
E01030107,0.156494523,0.123762376
E01030108,0,0.107066381
E01030109,0,0
E01030110,0,0.175254118
E01030111,0,1.69992609
E01030112,0,0
E01030113,0,0
E01030114,0,0.331345262
E01030115,0,0.21141649
E01030116,0,0
E01030117,0,0
E01030118,0,0
E01030119,0.921187308,3.023663453
E01030121,0.2997003,0.521966072
E01030122,0.113250283,0.640146319
E01030123,0,0.238095238
E01030124,0,0.443599493
E01030125,0,0
E01030127,0,0
E01030128,0,0.305810398
E01030129,0,0.31372549
E01030130,0,1.006470165
E01030131,0,0
E01030132,0,0.393959291
E01030133,0.788643533,1.946647441
E01030134,0.199600798,2.737520129
E01030135,3.442340792,7.207837649
E01030137,0.338218715,1.6918429
E01030138,0.663507109,1.545595054
E01030139,0,0.120481928
E01030140,0,0
E01030141,0,0
E01030142,0,0.375234522
E01030143,0,0
E01030144,0.17699115,0.1614205
E01030145,0,0
E01030146,0.270635995,0.665335995
E01030147,0.135135135,0.411522634
E01030148,0,0.501253133
E01030149,0,0
E01030150,0.289855072,2.58999122
E01030151,1.155555556,3.523738872
E01030152,9.568733154,49.32466233
E01030153,15.31058618,78.96959459
E01030154,2.707930368,9.347925217
E01030155,0.556792873,1.288404361
E01030158,1.122194514,4.562982005
E01030159,0,0
E01030160,0.121212121,0.12399256
E01030161,0,0
E01030162,1.184834123,2.621231979
E01030163,2.031602709,10.14492754
E01030164,0.550206327,1.314924392
E01030165,0.402414487,1.473187979
E01030166,0,0.939985539
E01030167,0.561797753,1.725431358
E01030168,0,0
E01030169,0,0
E01030170,0.825471698,5.347593583
E01030171,0,0
E01030172,2.248289345,5.121170553
E01030173,0.891089109,2.140672783
E01030174,3.503184713,6.732813607
E01030175,0.476644423,1.66595472
E01030176,4.761904762,16.55206287
E01030179,0,0
E01030180,0,0
E01030181,0,0
E01030183,0,0.532765051
E01030184,0,0
E01030185,0.431965443,0.807265388
E01030186,1.765447667,4.964539007
E01030187,0.262812089,0.996483001
E01030188,1.043841336,3.273809524
E01030189,0.758533502,2.481840194
E01030190,0.188146754,0.419111484
E01030191,0,0
E01030192,0,0
E01030193,2.156057495,5.352798054
E01030194,0.201207243,1.948051948
E01030195,0.698324022,1.786814541
E01030196,0.285306705,1.08349267
E01030197,0.608272506,2.459016393
E01030198,1.384615385,4.465592972
E01030199,6.471095772,25.27283171
E01030200,2.416918429,7.745266781
E01030201,3.822222222,14.46688586
E01030203,0.910746812,4.419066534
E01030204,0,0
E01030205,0,0
E01030206,0,0
E01030207,0,0.248911014
E01030208,5.120910384,24.59521974
E01030209,1.132686084,4.300168634
E01030210,0.18399264,0.47942469
E01030211,2.708978328,12.23944415
E01030212,5.755395683,16.32855022
E01030214,0.552486188,1.199657241
E01030215,0,0.1156738
E01030216,0,0
E01030217,1.27388535,2.050580998
E01030218,0.296735905,0.992720053
E01030219,6.386292835,28.23588206
E01030220,1.538461538,3.771013176
E01030221,0.739957717,2.723558783
E01030222,5.172413793,20.80188679
E01030223,0.112485939,0.442477876
E01030224,0.828402367,2.798507463
E01030225,1.365546218,4.19412822
E01030226,0,0.214247456
E01030227,0,0
E01030228,0,0.353148911
E01030229,4.068716094,14.19953596
E01030230,0.767018217,2.339832869
E01030231,0.288600289,1.438848921
E01030232,0.420757363,0.589622642
E01030233,0,0
E01030234,0,0
E01030235,0.294117647,2.612671457
E01030236,0.114416476,0.211976683
E01030237,0.162337662,0.203665988
E01030238,0,0
E01030239,0,0
E01030240,0.36809816,4.378172589
E01030241,3.002610966,51.77111717
E01030242,0.159235669,0.143163923
E01030243,0.268817204,1.054018445
E01030244,1.121495327,4.211663067
E01030245,0.245098039,0.371517028
E01030246,0.14619883,0.362056481
E01030247,0.171969046,4.678998912
E01030248,0.143884892,0.465425532
E01030249,0,0
E01030250,0.517241379,1.042183623
E01030251,3.112033195,29.09809085
E01030252,0.661521499,3.790924756
E01030253,0.119904077,0.614868642
E01030254,0.152439024,0.431654676
E01030255,0,0.303030303
E01030256,1.544401544,6.274768824
E01030257,0.298507463,1.337792642
E01030258,1.515151515,8.933002481
E01030259,0.582524272,1.826086957
E01030260,0.618556701,2.395209581
E01030261,0,0
E01030262,0,0
E01030263,0.13568521,0.130378096
E01030264,0,0
E01030265,0.148367953,0.13559322
E01030266,0.13568521,0.369685767
E01030267,0.212314225,0.659793814
E01030268,0.184162063,0.303490137
E01030269,0.243902439,0.960960961
E01030270,0.932090546,3.864090606
E01030271,0,0
E01030272,0.934579439,6.790518898
E01030273,0,0
E01030274,0.157232704,0.33557047
E01030275,0.383877159,0.718778077
E01030276,2.611367127,9.556313993
E01030277,0,0
E01030278,0,0.259235256
E01030279,0.156739812,0.509090909
E01030280,0,0.074962519
E01030281,0,0.302686341
E01030283,3.285714286,11.33633634
E01030285,2.441229656,9.00090009
E01030286,3.169734151,11.3181183
E01030287,0.147275405,0.145032632
E01030288,0,0
E01030289,1.556420233,7.070020394
E01030290,0.136054422,0.406779661
E01030291,0,0
E01030292,0,0.14114326
E01030293,0.829875519,1.991550996
E01030294,0.147928994,1.137980085
E01030295,2.604166667,9.129511677
E01030296,0.291970803,0.679886686
E01030297,0.10845987,0.795135641
E01030298,0,0
E01030299,0,0.947867299
E01030300,0.373599004,0.67775724
E01030301,0.304878049,1.176470588
E01030302,0.219298246,0.987925357
E01030303,0.136986301,0.343249428
E01030304,0,0.345423143
E01030305,0.183823529,0.180288462
E01030306,0,0.244498778
E01030307,0.518134715,1.930294906
E01030308,0.274348422,0.630372493
E01030309,0.284090909,1.022864019
E01030310,0.49937578,1.400107701
E01030311,0.290697674,0.488698839
E01030312,0,0
E01030313,0,0.851426139
E01030314,0,0.282965478
E01030315,0,0.290191526
E01030316,0.149253731,0.117370892
E01030317,0,0
E01030318,0.141643059,0.60687795
E01030319,0,0.101163379
E01030320,0,0.608070757
E01030321,0,0.574345884
E01030322,0.121654501,0.889328063
E01030323,0.181488203,0.58910162
E01030324,0.15060241,0.712166172
E01030325,0,1.289134438
E01030326,1.227678571,5.647461495
E01030327,0.710900474,1.994017946
E01030328,0.61633282,1.133651551
E01030329,0.27739251,3.035822708
E01030330,0.293255132,1.238938053
E01030331,0.280504909,0.972644377
E01030332,0.321027287,1.280487805
E01030333,0.163132137,2.481556003
E01030334,0,0.064724919
E01030335,0.257731959,1.762820513
E01030336,0,0.202122284
E01030337,0.124533001,0.828729282
E01030338,0.607902736,2.431962942
E01030339,0,0.266489007
E01030340,0,0
E01030341,0.126582278,0.399201597
E01030342,0,0.230282096
E01030343,0,0.620417372
E01030344,0.35971223,1.736111111
E01030345,0,0.673194614
E01030346,0,0
E01030347,0,0.528479154
E01030348,0,0.651272943
E01030349,0.12755102,0.909090909
E01030350,0.263504611,1.752464403
E01030351,0.153374233,3.456790123
E01030352,0.16,2.076777848
E01030353,0.177935943,0.717547293
E01030354,0,0.053418803
E01030355,0,0.273972603
E01030356,0,0.271923861
E01030357,0.125786164,0.826934436
E01030358,0,0.473372781
E01030360,0,0.681818182
E01030361,0.313479624,0.897435897
E01030362,0,0.327868852
E01030363,0,0
E01030364,0.258732212,0.376175549
E01030365,0.149253731,0.774693351
E01030366,0.184842884,0.698254364
E01030367,0.15015015,0.842865744
E01030368,0,0.422960725
E01030369,0,0.699300699
E01030370,0.311041991,1.745936183
E01030371,0,0.77170418
E01030372,0.160771704,2.163293789
E01030373,0.41958042,1.800720288
E01030374,0.459770115,2.178899083
E01030375,0.315457413,0.841219769
E01030376,0.34965035,1.52
E01030377,0,0.247524752
E01030378,0,0.119047619
E01030379,0,0
E01030380,0.189393939,0.485436893
E01030381,0.151515152,0.280112045
E01030382,0,0.394996708
E01030384,0.399201597,0.916086479
E01030385,0,0.281214848
E01030386,0,0.204638472
E01030387,0,0
E01030388,0,0
E01030389,0,0.065019506
E01030390,0.10989011,0.390434358
E01030391,0,0.531914894
E01030392,0.113636364,0.899100899
E01030393,0.236406619,1.056338028
E01030394,0.147058824,0.561167228
E01030395,0,0
E01030396,0.228050171,0.516077809
E01030398,0.156494523,0.118694362
E01030399,0.100200401,0.25210084
E01030400,0,0
E01030401,0.09596929,0.667714061
E01030402,0.10373444,0.569568755
E01030403,0,0.308641975
E01030404,0,0
E01030405,0.140252454,0.446428571
E01030406,0,0.128369705
E01030407,0,0
E01030408,0,0.111172874
E01030409,0.51457976,1.434548715
E01030410,0.241837969,0.936639118
E01030412,0.573065903,0.69124424
E01030413,0.136612022,0.653923541
E01030414,0,0
E01030415,0,0.119260584
E01030416,0.184501845,0.488485694
E01030417,0.371057514,1.262063846
E01030418,0,0
E01030419,0.125470514,1.359434475
E01030420,0.184501845,0.557880056
E01030421,0,0.099403579
E01030422,0,0.209205021
E01030423,0.529801325,1.267916207
E01030424,0,0.324675325
E01030425,0,0.047915668
E01030426,0,0
E01030427,0.161290323,0.773014758
E01030428,0.179533214,1.615384615
E01030429,0,0
E01030430,0,0
E01030431,0,0.139567341
E01030432,0,0.203252033
E01030433,0,0.061652281
E01030434,0,0.125628141
E01030435,0,0.0509684
E01030436,0.098135427,0.649631875
E01030437,0.103305785,0.633445946
E01030438,0.112739572,1.030927835
E01030439,0.14858841,0.690051754
E01030440,0.295857988,0.938416422
E01030441,0.365630713,1.172161172
E01030442,0.172711572,0.843881857
E01030443,0,0
E01030444,0,0.130633573
E01030445,0,0.31152648
E01030446,0.178571429,0.575953924
E01030447,0.531914894,0.625978091
E01030448,0,0.619578686
E01030449,0.370828183,1.698841699
E01030450,0,0.619195046
E01030451,0.473484848,2.169001356
E01030452,0.605601817,2.93398533
E01030453,0.580720093,2.021563342
E01030454,0.388098318,0.992410975
E01030455,0.173310225,0.964113551
E01030456,0,0.639386189
E01030457,0.217155266,1.726190476
E01030458,1.015228426,2.138157895
E01030459,0.480769231,1.48409894
E01030460,0,0.512491992
E01030461,0.145137881,0.569620253
E01030462,0.131233596,0.78835658
E01030463,0,0.133422282
E01030464,0,0
E01030465,0,0.136518771
E01030466,0.252844501,1.35301353
E01030467,0.153846154,0.749711649
E01030468,0.984251969,1.135972461
E01030469,0.188323917,1.134846462
E01030470,0.388349515,0.392464678
E01030471,0.394477318,1.387755102
E01030472,0.36900369,1.801096319
E01030473,0.281293952,1.396973225
E01030474,0,0
E01030475,0.182149362,1.188811189
E01030476,0.212314225,0.886524823
E01030477,0.27100271,0.277315585
E01030478,0.713266762,1.272123894
E01030479,0.117096019,0.270124257
E01030480,0.476190476,0.962025316
E01030481,0.15060241,0.234329233
E01030482,0,0.135961931
E01030483,0,0.34270048
E01030484,0.271370421,0.98665119
E01030485,0.12195122,1.19047619
E01030486,0.315457413,0.64061499
E01030487,0.557880056,0.866873065
E01030488,0,0
E01030489,0,0.041771094
E01030490,0.91503268,4.252657911
E01030491,1.029748284,2.770905492
E01030492,1.17370892,4.190086868
E01030493,0,1.138088012
E01030494,0,0.813890396
E01030495,0.1447178,1.515943544
E01030496,0.152905199,0.328227571
E01030497,0,0.253164557
E01030498,0,0.359195402
E01030499,0,0.602813128
E01030500,0.316455696,2.164226607
E01030501,0.443131462,1.128425578
E01030502,0.381679389,0.783085356
E01030503,0,0.66716086
E01030504,0,0.642791552
E01030505,0.152207002,0.124300808
E01030506,0.203252033,1.06302202
E01030507,0,0.23364486
E01030508,0.185528757,1.129146083
E01030509,0.169204738,0.876424189
E01030510,0,0.212426978
E01030511,0,0
E01030512,0,0
E01030513,0,0.138217001
E01030514,0,0.195694716
E01030515,0.31282586,0.78125
E01030516,0.145560408,0.152555301
E01030517,0,0.117647059
E01030518,0,0
E01030519,0,0.252684776
E01030520,0.149476831,0.438917337
E01030521,0,0.490496628
E01030522,0.518134715,1.187980433
E01030523,0.364963504,0.852713178
E01030524,0.184672207,0.63559322
E01030525,0.149476831,0.138504155
E01030526,0,0
E01030527,0.283687943,0.785498489
E01030528,0.612557427,1.751824818
E01030529,0.276625173,1.660516605
E01030530,0.963391137,1.608806097
E01030531,0.204081633,2.505526898
E01030532,0.276625173,0.55487053
E01030533,0.316957211,0.422237861
E01030534,0.372670807,1.94040194
E01030535,0.231481481,1.44772118
E01030536,0,0.224592925
E01030537,0.777202073,3.014789534
E01030538,0.112107623,0.424403183
E01030539,0,0.409596255
E01030540,0,0.187529301
E01030541,0,0.612088753
E01030542,0,1.154163232
E01030543,0,0.119047619
E01030544,0.591715976,1.481481481
E01030545,0,0.269179004
E01030546,0,0
E01030547,0,0
E01030548,0,0.293378039
E01030549,0.214132762,0.674623768
E01030550,0.656660413,2.204301075
E01030551,0,0
E01030552,0.620347395,1.749837978
E01030553,0.115340254,0.594883998
E01030554,0.417536534,1.589958159
E01030555,2.18878249,7.237635706
E01030556,0.588928151,2.356020942
E01030557,1.573849879,2.881698686
E01030558,1.018329939,2.319357716
E01030559,0,0
E01030560,0,0.36809816
E01030561,0.321027287,0.879120879
E01030562,0,0.308880309
E01030563,0,0.084745763
E01030564,0,0
E01030565,0.165837479,0.269905533
E01030566,0,0
E01030567,0.3003003,0.813480535
E01030568,0,0
E01030569,0.095238095,0.677361854
E01030570,0,0.225861095
E01030571,0,0.124455507
E01030572,0,0.264200793
E01030573,0,0.202531646
E01030574,0.11778563,0.365726228
E01030576,0.423131171,1.071237279
E01030577,0.128700129,1.024096386
E01030578,0.158982512,0.668449198
E01030579,0.727802038,6.81544029
E01030580,0,0.220167327
E01030581,0,0.483675937
E01030582,0,0
E01030583,0.304878049,0.468658465
E01030585,0.313971743,0.261096606
E01030586,0,0.104112441
E01030587,0,0
E01030588,0.475435816,1.965923984
E01030589,0.27739251,1.129305477
E01030590,0.641848524,3.089598352
E01030591,0.143061516,0.463231036
E01030592,0.355029586,1.01986044
E01030593,0,0.853578464
