OA21CD,SMEDebt
E00030869,1784.03
E00030870,670.47
E00030871,793.53
E00030872,827.47
E00030873,2309.04
E00030874,2711.89
E00030875,2766.81
E00030876,2302.16
E00030877,2445.03
E00030878,2244.45
E00030879,2278.39
E00030881,2466.37
E00030882,3663.26
E00030883,2579.15
E00030884,2697.33
E00030885,3845.93
E00030886,1385.19
E00030887,667.86
E00030888,1284.95
E00030889,1621.33
E00030890,941.1
E00030891,1407.16
E00030892,1498.79
E00030893,2188.32
E00030894,1500.34
E00030895,1418.59
E00030896,820.43
E00030897,1355.82
E00030898,1385.32
E00030899,896.98
E00030900,1530.57
E00030901,1495.58
E00030902,1539.81
E00030903,1112.15
E00030904,1429.52
E00030905,1424.2
E00030906,840.81
E00030907,1556.16
E00030908,1460.68
E00030909,1352.83
E00030910,793.01
E00030911,1744.86
E00030912,1058.59
E00030913,1513.37
E00030914,1427.67
E00030915,867.43
E00030916,706.59
E00030917,813.05
E00030918,858.81
E00030919,762.82
E00030920,949.52
E00030921,862.34
E00030922,1550.89
E00030923,1264.49
E00030924,503.18
E00030925,700.98
E00030926,749.35
E00030927,783.7
E00030928,906.36
E00030929,624.63
E00030930,527.12
E00030931,649.67
E00030932,767.21
E00030933,708.52
E00030934,881.32
E00030935,697.96
E00030936,773.35
E00030937,562.47
E00030938,1017.96
E00030939,1021.24
E00030940,615.29
E00030941,686.11
E00030942,1106.08
E00030943,913
E00030944,874.76
E00030945,1061.49
E00030946,1781.63
E00030947,1466.26
E00030950,1486.51
E00030953,1900.88
E00030954,1438.87
E00030955,1534.21
E00030956,1717
E00030958,1595.39
E00030961,1264.06
E00030962,1178.67
E00030963,611.41
E00030964,1471.31
E00030965,1732.02
E00030966,1532.59
E00030967,1197.4
E00030968,1069.08
E00030969,1419.72
E00030970,1187.57
E00030971,1535.74
E00030972,1556.65
E00030973,978.49
E00030974,1795.3
E00030975,564.68
E00030976,977.6
E00030977,1944.61
E00030978,794.97
E00030979,7030.45
E00030980,579.02
E00030981,1005.18
E00030982,29239.44
E00030983,1090.29
E00030984,973.49
E00030985,1079.58
E00030986,868.05
E00030987,1158.99
E00030988,736.04
E00030989,874.49
E00030990,551.56
E00030991,458.36
E00030992,481.15
E00030993,939.92
E00030994,540.34
E00030995,519.36
E00030996,497.64
E00030997,483.69
E00030998,1005.3
E00030999,445.97
E00031000,984.74
E00031001,511.27
E00031002,437.81
E00031003,854.17
E00031004,770.07
E00031005,814.13
E00031006,480.16
E00031007,897.74
E00031008,615.6
E00031009,514.54
E00031010,1025.6
E00031011,548.84
E00031012,476.96
E00031013,538.77
E00031014,860.84
E00031015,546.46
E00031016,631.5
E00031017,538.22
E00031018,608.05
E00031019,617.87
E00031020,618.77
E00031021,527.49
E00031022,478.1
E00031023,636.25
E00031024,558.6
E00031025,555.58
E00031026,546.85
E00031027,562.17
E00031028,531.28
E00031029,777.18
E00031030,600.83
E00031031,1037.69
E00031032,493.69
E00031033,583.33
E00031034,556.69
E00031035,481.21
E00031036,529.14
E00031037,552.14
E00031038,789.35
E00031039,577.07
E00031040,544.32
E00031041,600.91
E00031042,548.16
E00031043,525.5
E00031044,624.73
E00031045,510.62
E00031046,542.89
E00031047,611.85
E00031048,493.16
E00031049,507.69
E00031050,484.35
E00031051,468.24
E00031052,557.29
E00031053,710.69
E00031054,691.91
E00031055,604.09
E00031056,575.38
E00031057,619.52
E00031058,497.25
E00031059,643.1
E00031060,651.54
E00031061,715.96
E00031062,537.97
E00031063,652.76
E00031064,597.26
E00031065,667.72
E00031066,584.32
E00031067,568.16
E00031068,625.89
E00031069,534.64
E00031070,546.55
E00031071,3345.82
E00031072,3700.62
E00031073,3005.94
E00031074,3916.17
E00031075,4063.45
E00031076,4267.4
E00031077,3153.38
E00031078,3429.02
E00031079,3057.37
E00031080,2935.61
E00031081,3397.23
E00031082,3022.14
E00031083,2892.46
E00031084,2544
E00031085,3002.8
E00031086,3213.38
E00031087,2580.92
E00031088,2651.94
E00031089,3133.27
E00031090,2914.75
E00031091,3240.43
E00031092,2761.49
E00031093,2718.22
E00031094,2761.85
E00031095,2715.21
E00031096,3507.96
E00031097,4046.58
E00031098,2894.56
E00031099,4222.38
E00031100,4354.22
E00031101,4343.92
E00031102,3467.05
E00031103,3868.94
E00031104,4410.81
E00031105,1398.35
E00031106,999.57
E00031107,1083.45
E00031108,894.66
E00031109,951.95
E00031110,2082.33
E00031111,2034.5
E00031112,1659.28
E00031113,1604.49
E00031114,1593.03
E00031115,1114.41
E00031116,1797.06
E00031117,1688.2
E00031118,1784.42
E00031119,1224.2
E00031120,1478.43
E00031121,1860.56
E00031122,1620.06
E00031123,2052.54
E00031124,1970.66
E00031125,1938.3
E00031126,1770.42
E00031127,993.57
E00031128,1064.38
E00031129,1088.57
E00031130,1081.68
E00031131,832.89
E00031132,1311.88
E00031133,971.92
E00031134,975.43
E00031135,984.31
E00031136,833.08
E00031137,1778.3
E00031138,1098.89
E00031139,984.03
E00031140,1660.1
E00031141,1365.91
E00031142,574.46
E00031143,690.24
E00031144,1722.95
E00031145,817.7
E00031146,834.94
E00031147,742.92
E00031148,814.39
E00031149,717.39
E00031150,751.31
E00031151,2639.14
E00031152,2059.91
E00031153,1760.61
E00031154,2424.03
E00031155,1271.96
E00031156,1788.14
E00031157,1721.01
E00031158,2002.21
E00031159,1719.29
E00031160,2475.4
E00031161,1923.74
E00031162,1645.84
E00031163,1267.85
E00031164,1631.5
E00031165,1202.5
E00031166,1957.28
E00031167,801.16
E00031168,1928.07
E00031169,791.23
E00031170,627.37
E00031171,760.38
E00031172,1589.23
E00031173,866.63
E00031174,792.45
E00031175,648.29
E00031176,614.95
E00031177,719.23
E00031178,972
E00031179,958.45
E00031180,715.81
E00031181,23159.76
E00031182,691.38
E00031183,1436.84
E00031184,908.95
E00031185,808.55
E00031186,832.42
E00031187,43181.36
E00031188,913.09
E00031189,900.52
E00031190,980.72
E00031191,999.48
E00031192,878.33
E00031193,1044.1
E00031194,938.99
E00031195,1051.63
E00031196,1179.17
E00031197,1070.13
E00031198,808.25
E00031199,805.18
E00031200,745.62
E00031201,831.63
E00031202,755.96
E00031203,440.6
E00031204,686.76
E00031205,1835.32
E00031206,812.18
E00031207,3152.41
E00031208,638.77
E00031209,2908.48
E00031210,3786.08
E00031211,1199.09
E00031212,827.82
E00031213,1452.78
E00031214,1552.31
E00031215,3918.56
E00031216,1565.7
E00031217,1131.75
E00031218,3667.04
E00031219,1481.77
E00031220,3656.89
E00031221,1295.56
E00031222,3181.15
E00031223,1638.71
E00031224,3498.27
E00031225,1736.58
E00031226,1564.15
E00031227,2939
E00031228,731.28
E00031229,2838.56
E00031230,3749.83
E00031231,3791.45
E00031232,3358.08
E00031233,2801.55
E00031234,1857.59
E00031235,3680.54
E00031236,684.47
E00031237,745.27
E00031239,845.35
E00031240,810.24
E00031241,762.19
E00031242,1078.55
E00031243,905.66
E00031244,590.25
E00031245,604.07
E00031246,1043.09
E00031247,674.31
E00031248,753.09
E00031249,900.17
E00031250,877.42
E00031251,856.43
E00031252,960.28
E00031253,609.74
E00031254,655.75
E00031255,596.81
E00031256,555.35
E00031257,609.07
E00031258,607.41
E00031259,576.69
E00031260,615.56
E00031261,595.08
E00031262,659.25
E00031263,621.35
E00031264,708.25
E00031265,603.37
E00031266,649.12
E00031267,1355.96
E00031268,595.84
E00031269,707.01
E00031270,582.14
E00031271,600.06
E00031272,591.74
E00031273,623.37
E00031274,613.7
E00031275,568.73
E00031276,773.3
E00031277,802.48
E00031278,815.78
E00031279,844.28
E00031280,781
E00031281,792.65
E00031282,850.29
E00031283,843.82
E00031284,824.32
E00031285,736.54
E00031286,740.04
E00031287,738.54
E00031288,724.58
E00031289,812.47
E00031290,779.89
E00031291,815.49
E00031292,883.8
E00031293,727.34
E00031294,671.95
E00031295,836.03
E00031296,714.67
E00031297,798.17
E00031298,1206.07
E00031299,1247.89
E00031300,790.41
E00031301,776.74
E00031302,735.84
E00031303,1275.77
E00031304,870.29
E00031305,832.46
E00031306,707.8
E00031307,781.54
E00031308,758.1
E00031309,736.04
E00031310,1336.48
E00031311,806.56
E00031312,764.08
E00031313,821.23
E00031314,606.51
E00031315,677.39
E00031316,918.33
E00031317,1138.8
E00031318,871.28
E00031319,1178.39
E00031320,1648.57
E00031321,1402.51
E00031322,984.46
E00031323,1483.87
E00031324,825.87
E00031325,909.37
E00031326,901.87
E00031327,914.46
E00031328,928.87
E00031329,1431.37
E00031330,892.3
E00031331,837.16
E00031332,855.82
E00031333,1059.69
E00031334,910.75
E00031335,849.86
E00031336,855.35
E00031337,1008.29
E00031338,1091.69
E00031339,966.96
E00031340,1210.61
E00031341,802.85
E00031342,820.39
E00031343,725.67
E00031344,929.69
E00031345,839.95
E00031346,889.76
E00031347,932.13
E00031348,753.72
E00031349,1434
E00031350,1624.42
E00031351,1625.91
E00031352,1746.42
E00031353,1671.02
E00031354,1731.49
E00031355,1610.79
E00031356,1545.7
E00031357,1513.27
E00031358,2021.28
E00031359,1710.01
E00031360,2234.96
E00031361,1802.84
E00031362,1587.76
E00031366,2818.4
E00031367,20143.04
E00031368,3517.71
E00031371,1799.33
E00031373,1502.24
E00031375,1680.72
E00031376,1587.23
E00031377,1691.71
E00031378,867.62
E00031379,1134.74
E00031380,3537.88
E00031382,5312.32
E00031383,4053.55
E00031384,4063.68
E00031385,802.99
E00031386,894.19
E00031387,808.19
E00031388,777.85
E00031389,910.27
E00031390,742.58
E00031391,876.51
E00031392,1172.38
E00031393,687.79
E00031394,849.07
E00031395,797.99
E00031396,851.03
E00031397,847.22
E00031398,673.78
E00031399,689.29
E00031400,759.57
E00031401,1124.27
E00031402,945.26
E00031403,735.86
E00031404,1703.72
E00031405,689.84
E00031406,774.05
E00031407,1491.88
E00031408,1743.65
E00031409,1532.59
E00031410,1224.23
E00031411,2788.36
E00031412,2995.05
E00031413,2357.19
E00031414,690.86
E00031415,463.6
E00031416,498.19
E00031417,641.16
E00031418,673.08
E00031419,752.08
E00031420,691.45
E00031421,680.54
E00031422,716.83
E00031423,716.83
E00031424,762.8
E00031425,730.85
E00031426,550.58
E00031427,670.41
E00031428,594.01
E00031429,768.98
E00031430,775.4
E00031431,701.59
E00031432,759.68
E00031433,693.49
E00031434,701.1
E00031435,716.53
E00031436,651.61
E00031437,647.84
E00031438,507.99
E00031439,640.29
E00031440,818.68
E00031441,430.01
E00031442,728.37
E00031443,506.63
E00031444,636.21
E00031445,622.5
E00031446,462.7
E00031447,468.9
E00031448,794.82
E00031450,900.29
E00031451,1768.31
E00031452,1595.92
E00031453,1468.91
E00031454,1922.84
E00031455,1741.26
E00031456,1712.03
E00031457,1680.88
E00031458,1684.43
E00031459,1963.96
E00031460,1771.15
E00031461,1702.72
E00031462,1677.7
E00031463,2115.18
E00031464,1743.16
E00031465,1777.27
E00031466,1430.8
E00031467,1678.79
E00031468,1494.09
E00031469,1776.34
E00031470,1825.4
E00031471,2074.02
E00031472,1399.83
E00031473,1868.29
E00031474,1616.21
E00031475,1872.47
E00031476,1833.23
E00031477,1765.89
E00031478,1479.33
E00031479,1034.93
E00031480,1347.61
E00031481,1677.93
E00031482,1115.21
E00031483,815.02
E00031484,750.13
E00031485,929.81
E00031486,741.69
E00031487,767.41
E00031488,386.63
E00031489,465.57
E00031490,3644.65
E00031491,463.08
E00031492,410.5
E00031493,436.84
E00031494,535.56
E00031495,382.5
E00031496,423.29
E00031497,403.15
E00031498,628.68
E00031499,417.26
E00031500,430.54
E00031501,361.77
E00031503,442.38
E00031504,415.92
E00031505,1589.2
E00031506,2935.99
E00031508,3244.26
E00031509,3684.22
E00031510,3525.56
E00031511,0
E00031512,0
E00031513,265.14
E00031514,401.43
E00031516,577
E00031517,324.92
E00031518,309.18
E00031519,424.1
E00031520,388.99
E00031521,447.77
E00031522,363.72
E00031523,459.22
E00031524,405.98
E00031525,433.14
E00031526,372.65
E00031527,1069.07
E00031528,1141.59
E00031529,919.02
E00031530,1416.31
E00031531,1008.27
E00031532,1957.34
E00031533,1105.16
E00031534,1635.46
E00031535,1705.51
E00031536,811.09
E00031537,1779.5
E00031538,1947.83
E00031539,1918.91
E00031540,889.51
E00031541,1047.47
E00031542,1100.15
E00031543,1051.95
E00031544,802.74
E00031545,955.99
E00031546,1010.11
E00031547,1062.95
E00031548,839.2
E00031549,879.68
E00031550,1055.83
E00031551,859.68
E00031552,710.98
E00031553,1039.23
E00031554,1041.39
E00031555,1153.39
E00031556,976.34
E00031557,1076.54
E00031558,965.41
E00031559,1296.99
E00031560,1108.56
E00031561,1155.02
E00031562,1849.72
E00031563,1117.59
E00031564,1094.61
E00031565,1059.85
E00031566,1949.75
E00031567,1791.36
E00031568,1184.97
E00031569,1111.84
E00031570,2314.1
E00031571,1542.99
E00031572,972.38
E00031573,1046.98
E00031574,1086.24
E00031575,966.59
E00031576,1111.09
E00031577,903.68
E00031578,1148.92
E00031579,1222.81
E00031580,1252.75
E00031581,1105.73
E00031582,1050.4
E00031583,927.9
E00031584,1157.08
E00031585,925.31
E00031586,964.46
E00031587,844.9
E00031588,992.61
E00031589,992.08
E00031590,909.5
E00031591,951.94
E00031592,1011.68
E00031593,1020.38
E00031594,871.52
E00031595,898.51
E00031596,839.69
E00031597,918
E00031598,882.87
E00031599,951.7
E00031600,656.87
E00031602,1413.05
E00031603,796.84
E00031604,1203.24
E00031605,1149.34
E00031607,955.75
E00031608,992.48
E00031609,1129.15
E00031610,1170.23
E00031611,1197.76
E00031612,999.65
E00031613,1081.22
E00031614,1055.63
E00031615,1101.52
E00031616,957.53
E00031617,965.23
E00031618,1148.88
E00031619,1047.92
E00031622,1151.83
E00031623,1118.06
E00031624,855.83
E00031625,1187.54
E00031627,1175.13
E00031629,1151.83
E00031630,1394.91
E00031631,801.87
E00031632,1100.55
E00031633,1010.65
E00031634,1372.94
E00031635,1102.91
E00031636,1137.49
E00031637,1407.27
E00031638,530.04
E00031639,663.54
E00031640,667.74
E00031641,591.97
E00031642,631.61
E00031643,570.43
E00031644,695.95
E00031645,707.73
E00031646,1102.53
E00031647,862.84
E00031648,1292.62
E00031649,1021.72
E00031650,1269.69
E00031651,1130.23
E00031652,982.3
E00031653,1138.56
E00031654,1303.48
E00031655,1156.79
E00031656,554.04
E00031657,555.92
E00031658,960.27
E00031659,1134.55
E00031660,778.96
E00031661,774.63
E00031662,1704.54
E00031663,1027.62
E00031664,899.77
E00031665,833.34
E00031666,795.58
E00031667,936.18
E00031668,1348.93
E00031669,1802.56
E00031670,1701.14
E00031671,1933.15
E00031672,1476.15
E00031674,1942.45
E00031675,1933.05
E00031676,1815.78
E00031677,883.89
E00031678,1343.3
E00031679,897.63
E00031681,1546.23
E00031682,1522.55
E00031683,797.27
E00031684,1363.51
E00031685,1581.97
E00031686,1611.91
E00031687,976.31
E00031688,1385.52
E00031689,1331.82
E00031690,1640.74
E00031691,1544.95
E00031692,1360.45
E00031693,1101.46
E00031694,1061.09
E00031695,913.18
E00031696,592.95
E00031697,814.97
E00031698,559.89
E00031699,628.36
E00031700,621.08
E00031701,737.2
E00031702,588.14
E00031703,504.44
E00031704,548.39
E00031705,593.15
E00031706,589.65
E00031707,603.22
E00031708,773.53
E00031709,579.43
E00031710,592.95
E00031711,699.77
E00031712,623.36
E00031713,702.75
E00031714,732.49
E00031715,806.82
E00031716,760.16
E00031717,768.21
E00031718,790.34
E00031719,632.12
E00031720,758.49
E00031721,689.23
E00031722,708.52
E00031723,762.3
E00031725,724.48
E00031726,762.56
E00031727,820.81
E00031728,749.28
E00031729,789.05
E00031730,733.52
E00031731,616.71
E00031732,638.79
E00031733,1055.53
E00031734,1130.07
E00031735,1072.94
E00031736,1096
E00031737,1054.37
E00031738,787.22
E00031739,598.85
E00031740,680.93
E00031741,527.26
E00031742,682.8
E00031743,589.5
E00031744,861.58
E00031745,886.12
E00031746,780.78
E00031747,745.18
E00031748,980.42
E00031749,798.92
E00031750,1152.2
E00031751,1146.6
E00031752,1044.57
E00031753,1223.35
E00031754,1036.5
E00031755,1021.17
E00031756,1046.73
E00031757,1037.51
E00031758,1164.06
E00031759,840.87
E00031760,1175.8
E00031761,1195.34
E00031762,1192.98
E00031763,1041.38
E00031764,1205.51
E00031765,1142.65
E00031766,1099.99
E00031767,1048.42
E00031768,1294.19
E00031769,1256.22
E00031770,775.15
E00031771,828.73
E00031772,633.71
E00031773,515.5
E00031774,0
E00031776,573.27
E00031777,623.97
E00031778,484.67
E00031779,715.31
E00031780,588.01
E00031781,550.9
E00031782,373.45
E00031783,520.45
E00031784,0
E00031785,117.74
E00031786,30.17
E00031787,729.73
E00031788,130.22
E00031789,0
E00031790,0
E00031791,579.59
E00031792,0
E00031793,0
E00031794,593.5
E00031795,0
E00031796,0
E00031797,0
E00031798,0
E00031799,0
E00031800,0
E00031801,0
E00031802,0
E00031803,0
E00031805,0
E00031806,0
E00031807,511.16
E00031808,139.25
E00031809,387.27
E00031810,659
E00031811,674.23
E00031812,534.53
E00031813,717.54
E00031814,544.66
E00031815,419.14
E00031816,595.78
E00031817,729.51
E00031818,84.77
E00031819,416.62
E00031820,523.11
E00031821,521.15
E00031822,547.66
E00031823,0
E00031824,0
E00031825,0
E00031826,0
E00031827,0
E00031828,0
E00031829,0
E00031830,0
E00031831,0
E00031832,0
E00031833,0
E00031834,0
E00031835,0
E00031836,0
E00031837,0
E00031838,0
E00031839,597.66
E00031840,461.96
E00031841,523.9
E00031842,236.02
E00031843,523.2
E00031844,550.75
E00031845,576.67
E00031846,446.23
E00031848,576.25
E00031849,472.22
E00031850,460.36
E00031851,535.48
E00031852,569.56
E00031853,525.1
E00031854,595.74
E00031855,550.97
E00031856,609.53
E00031857,665.84
E00031858,563.98
E00031859,552.43
E00031860,0
E00031861,477.4
E00031862,607.43
E00031863,540.32
E00031864,551.46
E00031865,643.86
E00031866,994.65
E00031867,777.44
E00031868,826.11
E00031869,548.53
E00031870,527.29
E00031871,804.59
E00031872,498.92
E00031873,519.32
E00031874,560.62
E00031875,1185.49
E00031876,636.14
E00031877,548.93
E00031878,629.31
E00031879,506.57
E00031880,514.39
E00031881,591.75
E00031882,766.12
E00031883,578.07
E00031884,1071
E00031885,1196.29
E00031886,576.13
E00031887,577.09
E00031888,863.78
E00031889,1134.51
E00031890,1446.12
E00031891,397.6
E00031892,504.04
E00031893,498.69
E00031894,626.73
E00031895,548.15
